@relation dataset_message_feat_train

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {defective,clean}

@data
1,1,1,70,70,1,177,23,4,70,0,clean
1,1,1,12,8,1,177,245,86,6,2,clean
1,1,1,12,8,1,177,245,86,6,2,clean
1,1,1,335,335,1,177,186,19,335,0,defective
1,1,1,455,48,1,177,688,171,35,13,clean
1,1,1,5893,154,1,177,170,19,71,83,defective
1,1,1,9805,302,1,177,1193,298,265,37,defective
1,1,1,1872,98,1,177,3296,661,72,26,clean
1,1,1,445,94,1,177,463,64,89,5,clean
1,1,1,1521,204,3,177,1086,261,64,3,defective
1,1,1,335,670,2,177,186,19,335,0,defective
4,2,2,473,664,4,177,3202,706,131,35,defective
2,1,1,45,50,2,177,1752,438,25,0,defective
1,1,1,251,251,1,177,168,31,251,0,clean
1,1,1,303,1282,4,177,205,30,320,0,defective
1,1,1,237,237,1,177,148,29,237,0,clean
3,1,1,303,459,4,177,97,18,107,7,defective
1,1,1,303,386,2,177,93,17,193,0,defective
2,1,1,303,690,4,177,128,22,165,6,defective
2,1,1,303,439,3,177,115,19,137,9,defective
3,1,1,5,400,3,177,433,83,94,38,clean
1,1,1,341,341,1,177,270,44,341,0,defective
1,1,1,2,3,1,177,132,0,2,1,clean
1,1,1,341,341,1,177,114,23,341,0,clean
1,1,1,341,341,1,177,114,23,341,0,clean
1,1,1,3,10,2,177,334,40,3,1,clean
1,1,1,426,77,1,177,177,38,71,6,clean
1,1,1,5893,154,1,177,170,19,71,83,defective
1,1,1,56048,609,1,177,3572,726,496,113,defective
1,1,1,6,113,5,177,767,164,18,4,clean
1,1,1,9,6,1,177,615,122,3,3,clean
1,1,1,2,2,1,177,766,191,2,0,clean
1,1,1,445,94,1,177,463,64,89,5,clean
1,1,1,1521,299,3,177,977,253,92,7,defective
1,1,1,13,13,1,177,917,172,13,0,clean
1,1,1,4,4,1,177,5623,1118,0,4,clean
1,1,1,5,5,1,177,556,133,5,0,clean
1,1,1,176,176,1,177,2213,424,176,0,clean
1,1,1,5893,154,1,177,170,19,71,83,defective
1,1,1,335,335,1,177,186,19,335,0,defective
1,1,1,4,4,1,177,179,39,2,2,clean
1,1,1,335,670,2,177,186,19,335,0,defective
1,1,1,32,18,1,177,801,226,16,2,clean
2,1,1,7,271,30,177,1202,226,5,4,clean
1,1,1,78,19,1,177,2,0,13,6,clean
1,1,1,5168,174,2,177,62,5,45,41,defective
2,1,1,900,104,2,177,1692,416,46,6,defective
31,3,3,400,3418,55,177,1868,397,61,7,defective
1,1,1,5,15,2,177,557,110,1,6,clean
3,2,2,73,148,9,177,1417,191,11,9,clean
2,1,6,1452,193,3,539,544,104,36,28,clean
10,5,21,105,16,11,1272,1076,85,187,40,clean
4,4,25,19,5,5,539,527,124,35,31,clean
2,1,6,23496,429,3,1272,296,66,101,42,defective
1,1,7,1452,143,3,539,375,71,28,19,clean
1,1,7,414,41,1,1272,178,65,23,18,clean
2,2,9,101,10,2,539,192,62,11,14,clean
4,3,8,623,18,10,1272,202,44,48,40,defective
4,3,11,56,14,5,539,538,116,17,13,defective
1,1,8,18,59,2,1272,289,56,27,2,defective
3,3,11,18,18,3,539,391,82,4,7,clean
30,10,51,17,61,41,1272,199,2,87,48,defective
30,11,62,8,2366,42,539,220,4,374,57,defective
1,1,2,19,20,1,1272,13,0,1,19,clean
1,1,4,94,357,3,1272,248,4,29,90,clean
3,3,7,82,132,7,539,506,91,15,14,clean
3,2,12,459,355,4,1272,320,72,67,23,defective
3,2,14,43,10,4,539,276,60,14,12,defective
6,4,22,30,201,8,1272,1188,245,53,30,clean
9,4,26,839,1800,14,539,800,164,536,129,defective
1,1,15,660,67,1,1272,193,62,55,12,clean
8,3,18,622,907,15,539,159,48,41,58,defective
1,1,3,660,67,1,1272,193,62,55,12,clean
1,1,4,11881,218,1,539,159,54,109,109,clean
3,2,8,518,41,3,1272,505,146,25,12,clean
4,1,9,74,977,11,539,289,81,36,52,clean
1,1,3,9,6,1,1272,145,8,3,3,clean
1,1,4,8,6,1,1272,255,44,2,4,clean
3,1,5,225,112,4,539,242,42,14,13,clean
1,1,7,660,67,1,1272,193,62,55,12,clean
7,3,10,48,66,11,539,312,75,39,43,defective
6,3,6,1300,80,6,539,387,9,21,30,defective
1,1,6,5,5,1,1272,568,0,0,5,clean
10,4,10,21,427,13,539,361,99,23,26,defective
1,1,5,7056,336,2,539,629,0,84,84,clean
2,1,6,7056,340,3,539,628,0,56,57,clean
2,2,5,13,19,2,539,1016,318,14,0,clean
2,2,8,2792,82,6,539,431,100,33,41,defective
1,1,6,4,4,1,1272,365,177,2,2,clean
3,1,7,9135,508,3,539,336,28,132,37,defective
5,2,9,220,42,5,1272,459,96,79,37,defective
2,2,11,214,84,3,539,544,107,18,16,clean
3,1,4,4,17,3,1272,105,13,3,2,clean
1,1,4,6,6,1,539,633,0,6,0,clean
7,1,13,731,537,9,1272,260,38,24,34,clean
10,4,17,142,1359,26,539,357,65,30,28,clean
4,2,11,195,48,6,1272,407,54,19,23,clean
3,2,13,723,258,16,539,403,87,49,54,defective
3,3,11,79,20,3,1272,367,47,21,6,clean
2,2,13,14,4,2,539,412,31,5,5,clean
5,2,15,4,25,8,1272,262,19,12,38,clean
12,5,20,95,179,20,539,293,60,44,19,defective
1,1,3,11881,218,1,539,159,54,109,109,clean
3,2,7,5,294,5,539,220,57,57,1,defective
14,4,15,1529,46,15,1272,458,98,49,28,defective
9,3,18,56,150,15,539,559,131,28,32,defective
1,1,5,408,41,1,1272,661,188,17,24,clean
3,3,8,295,40,4,539,479,147,31,18,clean
1,1,5,408,41,1,1272,661,188,17,24,clean
1,1,6,400,80,2,539,668,188,20,20,clean
7,2,7,357,3347,24,539,309,61,99,41,defective
11,4,16,85,83,14,1272,394,88,44,34,defective
5,3,19,129,336,8,539,299,80,33,31,defective
18,4,24,12,227,24,1272,215,39,9,3,defective
14,6,30,49,9715,27,539,604,125,420,66,defective
10,2,10,1124,22,11,1272,1614,339,149,117,defective
5,2,12,91,2,5,539,2517,592,509,388,defective
12,3,18,82,2942,21,1272,469,91,63,86,defective
11,4,22,62,2483,19,539,320,64,70,111,defective
12,4,18,282,55,18,1272,515,123,65,147,defective
8,4,22,51,22,8,539,1113,269,48,14,defective
1,1,3,729,54,1,1272,2967,653,27,27,clean
1,1,4,4,4,1,539,2974,655,4,0,clean
8,3,9,116,208,9,1272,943,197,18,14,clean
6,3,12,347,45,7,539,883,212,168,23,defective
1,1,3,169,26,1,1272,2751,693,13,13,clean
3,2,6,2,2,4,539,1497,386,8,111,clean
1,1,2,180,30,2,1272,265,8,9,6,clean
1,1,6,5,5,1,1272,30,3,5,0,clean
1,1,2,16,34,2,1272,197,44,13,4,clean
1,1,10,42,42,1,1272,16,2,42,0,clean
3,3,13,1047,28,4,539,194,42,80,66,defective
1,1,3,529,46,1,539,2,0,23,23,clean
3,2,7,6,4,3,1272,979,304,11,2,clean
3,3,10,11,19,3,539,1013,317,13,0,clean
3,1,6,49,188,4,539,192,45,27,20,clean
2,1,6,9,50,4,1272,224,49,8,4,clean
1,1,7,6875,180,1,539,178,24,55,125,clean
2,1,4,4,10,3,1272,59,3,2,1,clean
1,1,5,6296,1880,2,539,857,0,153,787,clean
1,1,2,20076,977,1,539,133,22,21,956,clean
1,1,7,4,5,1,1272,596,0,4,1,clean
2,1,8,262,1632,3,539,189,43,225,318,clean
6,2,7,68,2523,6,1272,415,84,156,266,defective
4,3,10,11,129,4,539,407,53,99,32,clean
1,1,2,20076,977,1,539,133,22,21,956,clean
1,1,7,1,2,1,1272,846,0,1,1,clean
1,1,2,126,25,1,1272,308,48,18,7,clean
1,1,2,196,211,4,1272,304,41,33,19,clean
1,1,2,3611,3611,1,1272,0,0,0,3611,clean
1,1,2,663,56,1,1272,319,41,39,17,clean
1,1,5,5,47,2,1272,1301,242,14,9,clean
1,1,6,25,10,1,539,482,102,5,5,clean
14,3,31,267,269,15,1272,995,221,17,254,defective
14,6,37,139,9,17,539,1351,316,361,246,defective
1,1,2,37,37,1,1272,1,0,37,0,clean
2,1,3,70,74,2,539,467,98,18,18,defective
1,1,3,37,37,1,1272,1,0,37,0,clean
3,2,5,1273,74,4,539,247,51,47,122,defective
1,1,5,674,4235,2,539,0,0,0,2117,clean
1,1,2,3611,3611,1,1272,0,0,0,3611,clean
4,4,15,4365,3765,5,539,318,57,422,1099,defective
1,1,4,37,37,1,1272,1,0,37,0,clean
2,1,5,70,74,2,539,467,98,18,18,defective
2,1,5,55,133,2,539,1157,240,66,0,clean
1,1,2,20076,1370,2,539,191,39,207,478,clean
1,1,3,16,8,1,1272,1414,322,4,4,clean
5,2,20,401,87,7,1272,3014,228,25,14,clean
6,5,25,340,10,9,539,1497,90,113,492,defective
1,1,4,20304,296,1,1272,6471,1656,108,188,defective
2,2,6,25527,373,2,539,5507,1384,141,187,clean
2,1,4,48,79,2,1272,1692,396,38,1,defective
4,1,5,6,465,6,539,1353,313,68,9,defective
1,1,3,4,4,1,1272,7323,2229,4,0,clean
1,1,3,8932,347,1,1272,881,185,319,28,clean
1,1,6,544,50,1,1272,7322,2228,34,16,clean
1,1,7,136,25,1,539,7488,2269,17,8,clean
11,4,36,478,50,13,1272,1395,547,221,176,clean
22,9,45,106,123,34,539,495,98,171,55,defective
2,1,13,140,43,2,1272,877,197,11,10,clean
1,1,14,5,5,1,539,701,191,5,0,clean
1,1,12,3765,3765,1,539,0,0,0,3765,clean
8,5,22,15,180,12,1272,103,5,11,17,clean
2,2,24,2,2,2,539,35,1,2,0,clean
4,1,6,1113,288,5,1272,214,63,27,30,clean
1,1,7,56,15,1,539,3,0,7,8,clean
3,1,6,1113,288,4,1272,190,53,34,38,clean
3,1,5,1113,287,4,1272,190,53,34,37,clean
3,1,5,1113,287,4,1272,190,53,34,37,clean
2,1,4,1520,158,2,1272,366,107,55,24,clean
1,1,2,7,8,1,539,346,81,7,1,clean
2,2,5,2018,28,2,1272,870,210,129,49,defective
3,2,7,1,2,3,539,1173,336,16,8,clean
2,2,12,53,29,3,1272,687,137,4,33,clean
3,3,15,517,21,4,539,667,111,451,433,defective
5,4,24,1322,7,5,1272,3784,967,90,92,defective
5,3,27,1044,29,6,539,1938,480,320,318,defective
1,1,9,729,54,1,1272,2967,653,27,27,clean
3,3,12,127,3,5,539,1272,268,420,346,defective
1,1,12,30,13,1,1272,5241,1299,10,3,clean
3,2,14,6,20,3,539,1338,78,5,4,clean
1,1,4,4347,4347,1,539,0,0,0,4347,clean
4,3,9,371,23,4,1272,3775,837,38,44,defective
2,2,11,117584,119,2,539,3325,791,1158,895,defective
1,1,5,195,28,1,1272,73,0,15,13,clean
4,2,7,2,2,4,539,1727,499,13,6,clean
9,2,9,3,379,11,1272,394,95,23,11,clean
9,3,12,24,463,11,539,628,117,47,90,defective
2,1,3,3775,179,2,1272,1013,205,77,12,defective
1,1,4,1,2,1,539,949,201,1,1,clean
16,3,28,6486,1257,26,1272,796,165,58,82,defective
13,8,36,159,8,19,539,886,195,192,176,defective
1,1,4,650,63,1,1272,2305,588,13,50,clean
4,3,7,164,59,4,539,703,146,16,943,clean
1,1,4,135,48,1,1272,718,153,45,3,defective
6,2,6,10,83,7,539,701,138,126,2,clean
1,1,4,2,3,1,1272,506,139,2,1,clean
3,2,6,23,47,3,539,513,145,81,100,defective
1,1,2,93,93,1,539,1,0,93,0,clean
1,1,5,80,18,1,1272,612,119,8,10,clean
1,1,6,4,4,1,539,627,119,2,2,clean
1,1,2,7056,168,1,539,629,0,84,84,clean
1,1,8,34,19,1,1272,51,18,17,2,clean
5,3,11,296,13,5,539,153,36,27,26,defective
2,2,3,168,168,2,539,638,0,44,42,clean
3,2,7,36,15,3,1272,603,141,11,7,clean
1,1,8,260,57,1,539,862,184,52,5,defective
3,2,5,3218,42,3,1272,233,47,95,66,defective
1,1,6,441,84,2,539,621,119,21,21,clean
3,2,6,3218,42,4,1272,266,54,84,51,defective
4,2,8,800,94,7,539,454,89,24,19,defective
1,1,2,1143,1143,1,1272,873,166,1143,0,clean
4,2,4,246,118,4,539,45,4,27,26,clean
1,1,2,93,93,1,539,1,0,93,0,clean
1,1,4,118,118,1,1272,0,0,0,118,clean
1,1,2,1,2,1,1272,615,122,1,1,clean
1,1,3,380,39,1,1272,448,49,19,20,clean
1,1,3,1,4,2,539,21,4,1,1,clean
1,1,4,551,1133,2,1272,480,108,291,275,defective
7,2,6,791,1732,7,539,521,120,343,16,defective
1,1,2,529,46,1,539,2,0,23,23,clean
1,1,2,529,46,1,539,2,0,23,23,clean
4,3,8,310,174,5,539,467,108,121,346,clean
8,1,5,7056,395,13,539,358,56,20,10,defective
1,1,2,1205,1205,1,539,615,107,1205,0,clean
2,1,3,84,375,3,1272,116,17,35,89,clean
2,1,3,84,1818,9,1272,2,0,1,200,clean
1,1,2,59,118,2,1272,8,0,59,0,clean
1,1,3,3924,170,2,1272,468,78,62,23,clean
1,1,2,1296,72,1,539,3,0,36,36,clean
1,1,2,12,7,1,1272,797,142,4,3,clean
1,1,5,282,53,1,1272,1400,248,47,6,defective
2,1,6,171468,3982,5,539,389,62,449,347,defective
3,2,5,300533,2235,4,539,2689,620,491,530,defective
1,1,2,2760,353,1,1272,1138,241,345,8,defective
1,1,3,6966,167,1,539,1144,246,81,86,clean
1,1,3,168,26,1,1272,557,135,14,12,clean
1,1,3,168,26,1,1272,557,135,14,12,clean
1,1,2,8,8,1,539,20,8,8,0,clean
1,1,2,168,26,1,1272,557,135,14,12,clean
1,1,2,2760,353,1,1272,1138,241,345,8,defective
1,1,5,4066,145,1,539,7553,2269,107,38,clean
3,1,3,360,409,3,1272,1062,225,129,6,defective
5,1,4,24,286,5,539,1142,243,31,26,defective
1,1,2,551,1133,2,1272,480,108,291,275,defective
2,1,3,460,93,2,539,962,199,25,21,defective
2,2,9,110,70,2,1272,290,42,18,20,clean
2,2,11,80,2,2,539,3236,592,53,31,clean
1,1,2,360,49,1,1272,905,192,40,9,clean
2,1,3,6405,170,2,539,3567,685,54,31,clean
2,2,5,1,2,2,539,8,0,1,1,clean
1,1,5,171468,1831,1,539,217,46,99,1732,clean
3,1,3,90,37,3,1272,251,66,8,4,defective
1,1,5,77,18,1,539,3725,170,11,7,clean
5,2,6,47,303,6,1272,239,71,24,26,clean
1,1,4,4,50,3,1272,574,153,0,16,clean
3,3,7,41,410,9,1272,341,81,21,28,clean
5,4,11,7,4,46,539,981,184,4,2,clean
1,1,2,1296,144,2,539,3,0,36,36,clean
2,1,3,2,147,3,539,9,0,24,24,clean
1,1,6,726,127,1,1272,534,103,121,6,clean
1,1,7,24,24,1,539,569,106,24,0,defective
2,1,7,42,267,7,539,853,167,26,11,clean
1,1,2,529,46,1,539,2,0,23,23,clean
1,1,3,171468,1831,1,539,217,46,99,1732,clean
2,1,7,24,19,4,1272,66,12,1,3,clean
4,2,9,800,76,6,539,423,63,23,13,clean
1,1,2,1159,80,1,1272,333,83,61,19,clean
2,2,3,143658,1010,4,539,389,79,252,252,clean
1,1,3,171468,3598,3,539,503,71,622,577,defective
1,1,2,4140,137,1,1272,327,45,92,45,clean
1,1,2,25,30,2,1272,79,8,9,5,clean
1,1,2,4140,137,1,1272,327,45,92,45,clean
1,1,2,84,57,2,1272,165,25,24,4,clean
1,1,2,683,683,1,1272,0,0,0,683,clean
1,1,4,270,102,2,539,500,135,36,15,clean
1,1,4,270,102,2,539,500,135,36,15,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
1,1,2,5929245,4894,1,1272,12752,6013,2689,2205,clean
