@relation 'dataset_feat_message-weka.filters.unsupervised.attribute.Remove-R3,5,7,11'

@attribute comm numeric
@attribute adev numeric
@attribute exp numeric
@attribute modd numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute label {clean,defective}

@data
1,1,4,1,16,0,2,clean
1,1,30,1,1258,213,30,clean
1,1,34029,2,1747,308,171,clean
1,1,9,1,1747,308,3,clean
1,1,138510,2,41,0,405,clean
1,1,372,1,41,0,31,clean
5,5,1642,8,4018,1037,48,defective
1,1,1012,1,4000,1041,22,clean
4,4,92,5,2084,134,84,defective
3,3,562,6,2209,337,63,defective
1,1,13,1,119,0,1,clean
1,1,6272,1,805,319,98,clean
1,1,30,1,808,321,10,clean
1,1,288,1,8,0,12,clean
1,1,38051,1,0,0,0,clean
1,1,38062,1,34331,0,38062,clean
2,2,715,2,18558,0,290,clean
2,2,146,2,1580,330,83,clean
1,1,1,1,1092,255,1,clean
1,1,27,1,6307,1316,9,defective
1,1,495,1,7243,1790,15,clean
1,1,200,1,3968,1021,25,defective
1,1,49,1,2390,626,7,clean
1,1,1,1,2440,641,1,clean
3,3,5,3,4444,944,2,defective
1,1,72,1,4477,938,12,clean
1,1,137326,1,4571,955,577,clean
1,1,8280,1,4449,933,69,clean
1,1,8280,1,4449,933,69,clean
1,1,138510,2,41,0,405,clean
1,1,138510,2,41,0,405,clean
1,1,12,1,1260,214,6,clean
1,1,34029,2,1747,308,171,clean
1,1,8280,1,4449,933,69,clean
1,1,75,1,4478,939,15,clean
1,1,1,1,4536,929,1,clean
1,1,330,1,332,25,30,clean
3,3,35,3,1558,367,17,clean
1,1,7,1,4053,1057,7,clean
2,2,7,2,3757,900,5,clean
4,4,154,4,4473,951,11,defective
2,2,14,2,5242,1376,6,clean
1,1,2,1,1262,215,2,clean
8,8,252,14,1779,261,131,defective
3,3,50,3,1750,311,18,clean
6,6,875,7,2103,332,50,defective
1,1,6942,1,3333,704,78,clean
5,5,7,5,4081,894,8,clean
3,3,78,3,3452,744,8,clean
1,1,16,1,1481,287,16,clean
2,2,1130,3,2468,499,33,clean
2,2,544,8,855,196,29,defective
16,16,23,26,1614,396,23,defective
6,6,495,6,2277,573,171,defective
1,1,4455,2,2274,550,45,defective
3,3,872,4,614,144,65,defective
1,1,6993,1,2585,640,111,defective
2,2,544,8,855,196,29,defective
4,4,2,12,907,211,17,clean
6,6,564,17,921,208,35,defective
1,1,14,1,5107,1324,2,defective
2,2,9,2,5281,1383,1,clean
1,1,396,1,5311,1387,22,clean
1,1,4,1,347,85,4,clean
2,2,40,2,736,144,7,clean
1,1,732,2,2579,462,78,clean
1,1,44,1,8348,1913,22,clean
4,4,1,4,1247,209,7,clean
1,1,6942,4,4204,883,110,defective
1,1,585,1,8674,1986,45,clean
1,1,10974,1,8686,1984,93,defective
2,2,2343,2,4328,965,119,defective
2,2,2,2,2278,554,4,defective
5,5,15,5,3603,854,20,defective
6,6,672,14,2399,509,11,defective
1,1,1,1,17,0,0,clean
1,1,138510,1,41,0,405,clean
1,1,138510,1,41,0,405,clean
1,1,138510,3,41,0,405,clean
1,1,138510,1,41,0,405,clean
1,1,238,1,1077,236,17,clean
1,1,238,1,1077,236,17,clean
1,1,100,1,5156,0,10,clean
1,1,50,1,321,80,0,clean
2,2,9,2,83,0,7,clean
3,3,4,3,311,44,11,clean
1,1,64,1,1080,254,8,defective
1,1,64,1,1080,254,8,defective
1,1,4,1,3963,1021,4,clean
2,2,2,2,16,0,1,clean
1,1,259,1,72,0,37,clean
2,2,259,3,179,0,15,clean
1,1,2900,1,450,0,58,clean
1,1,60,1,36,0,10,clean
1,1,259,1,72,0,37,clean
1,1,259,1,72,0,37,clean
1,1,259,1,72,0,37,clean
1,1,259,1,72,0,37,clean
1,1,259,1,72,0,37,clean
2,2,259,2,139,0,22,clean
1,1,259,1,72,0,37,clean
1,1,9,1,7510,1481,0,clean
1,1,9,1,7510,1481,0,clean
1,1,259,1,72,0,37,clean
4,4,259,4,1839,476,11,clean
2,2,6,2,73,0,6,clean
1,1,138510,2,41,0,405,clean
1,1,140,1,16,0,140,clean
1,1,25,1,16,0,5,clean
1,1,4,1,16,0,2,clean
1,1,259,1,72,0,37,clean
1,1,6,1,73,0,6,clean
1,1,259,1,72,0,37,clean
1,1,28,1,3240,967,2,clean
1,1,6,1,7,0,6,clean
1,1,1218,1,1121,91,21,clean
1,1,41072,1,911,91,136,defective
3,3,1733,3,4019,1038,50,defective
1,1,1012,1,4000,1041,22,clean
2,2,9,2,11,0,4,clean
8,8,200,11,2391,703,22,clean
4,4,3333,7,1570,450,141,defective
1,1,8280,1,4449,933,69,clean
1,1,8280,1,4449,933,69,clean
1,1,27,1,6307,1316,9,defective
1,1,8280,1,4449,933,69,clean
1,1,42,1,1167,212,6,clean
1,1,6942,1,3333,704,78,clean
1,1,3993,1,3472,741,33,clean
1,1,6942,1,3333,704,78,clean
1,1,3993,3,5780,1245,16,clean
1,1,7600,1,6307,1316,80,clean
2,2,1,2,2189,568,318,clean
1,1,49,1,7311,1804,7,clean
4,4,42,5,11778,3075,46,defective
4,4,22434,5,5191,1078,158,defective
1,1,7600,1,6307,1316,80,clean
3,3,217,4,2899,774,261,defective
2,2,76668,2,6369,1329,309,defective
1,1,138510,2,41,0,405,clean
1,1,138510,2,41,0,405,clean
1,1,36,1,924,226,6,clean
1,1,41,1,454,0,41,defective
1,1,560,1,475,0,20,clean
1,1,41,1,454,0,41,defective
1,1,560,1,475,0,20,clean
1,1,50,1,321,80,0,clean
2,2,1,2,81,0,1,clean
1,1,2,1,517,90,2,clean
4,4,8,4,444,77,10,clean
1,1,5,1,115,20,5,clean
1,1,138510,2,41,0,405,clean
1,1,138510,2,41,0,405,clean
1,1,495,1,7243,1790,15,clean
3,3,7263,3,5315,1111,59,defective
1,1,4,1,6313,1317,2,clean
3,3,321,3,7117,1544,36,defective
6,6,194,9,6823,1479,96,defective
1,1,16640,1,8325,1906,208,defective
2,2,25714,3,7371,1634,320,defective
1,1,62,1,417,9,2,clean
1,1,16640,1,8325,1906,208,defective
2,2,246,2,8820,2012,7,clean
1,1,1444,1,1263,345,38,clean
1,1,138510,1,41,0,405,clean
2,2,40,2,5238,1373,16,defective
1,1,4,1,67,13,0,clean
1,1,6132,1,109,29,73,clean
1,1,6,1,2375,622,0,clean
1,1,44,1,13,0,11,clean
1,1,19,1,1,0,1,clean
1,1,138510,1,41,0,405,clean
1,1,138510,1,41,0,405,clean
1,1,138510,3,41,0,405,clean
1,1,138510,1,41,0,405,clean
1,1,558,1,5086,1315,18,defective
1,1,33,1,3965,760,11,clean
2,2,377,2,3994,767,30,clean
1,1,35,1,406,9,35,clean
1,1,25714,1,5036,980,559,defective
1,1,36,1,5120,992,6,clean
1,1,1,2,6914,1494,1,clean
2,2,17,2,6305,1311,18,clean
1,1,36,1,6519,1366,6,clean
1,1,4,1,5438,1452,0,clean
1,1,138510,1,41,0,405,clean
1,1,1466,1,1275,0,1466,clean
2,2,315,2,1295,0,17,clean
1,1,54,2,1,0,59,clean
1,1,6132,1,109,29,73,clean
1,1,34,1,23,0,34,clean
1,1,154,1,120,0,154,clean
2,2,32,3,79,0,37,clean
1,1,514,1,3,0,514,clean
1,1,83,2,0,0,0,clean
1,1,83,2,11,0,62,clean
2,2,1466,2,1278,0,738,clean
1,1,57096,1,1280,0,244,clean
1,1,14,1,20,0,7,clean
1,1,930,1,1365,0,31,defective
1,1,30,1,1281,0,10,clean
1,1,930,1,1365,0,31,defective
2,2,330,2,22,0,28,defective
1,1,514,1,3,0,514,clean
1,1,7,1,82,0,0,clean
5,5,16,6,2186,162,28,defective
1,1,6157,1,146,1,131,clean
1,1,6157,3,146,1,131,clean
1,1,1,1,2388,1,1,clean
1,1,5029,1,2436,1,107,defective
2,2,1012,2,3995,1039,11,clean
1,1,7560,1,5204,0,105,defective
1,1,20,1,61,0,5,clean
1,1,525,1,271,78,525,clean
1,1,1,1,531,86,1,clean
1,1,7,1,82,0,0,clean
1,1,83,1,31,9,83,clean
1,1,75,1,4478,939,15,clean
1,1,45,1,411,78,9,clean
1,1,285,1,200,46,15,defective
1,1,6,1,199,46,3,clean
1,1,48,1,9,3,48,clean
1,1,34029,3,1747,308,171,clean
1,1,192,1,1748,310,24,clean
1,1,34029,2,1747,308,171,clean
6,6,1089,8,1739,308,189,defective
6,6,7060,8,1739,308,189,defective
5,5,7060,7,1737,306,215,defective
6,6,3847,8,1737,306,190,defective
1,1,5625,1,3976,1045,45,defective
1,1,1230,1,625,155,41,clean
1,1,1122,1,399,77,33,defective
1,1,40,1,410,78,5,clean
1,1,8,1,3534,749,2,clean
1,1,17,1,7281,1796,17,defective
2,2,990,2,7327,1815,95,defective
3,3,10,3,4821,1175,11,clean
2,2,2076,2,332,83,123,defective
1,1,3,1,517,136,3,clean
1,1,6,1,8,0,6,clean
1,1,4,1,8,0,4,clean
1,1,75,1,1,0,75,clean
1,1,222,1,111,0,222,clean
2,2,28,3,79,0,37,clean
2,2,54,2,25,0,28,clean
1,1,75,1,1,0,75,clean
1,1,64,1,1,0,64,clean
1,1,54,2,1,0,59,clean
2,2,330,2,22,0,28,defective
1,1,6696,2,5,0,51,defective
1,1,285,1,0,0,0,clean
3,3,911,3,274,15,362,clean
2,2,330,2,22,0,28,defective
1,1,285,1,0,0,0,clean
2,2,75,2,1,0,38,clean
1,1,514,1,3,0,514,clean
1,1,6696,2,5,0,51,defective
1,1,285,1,0,0,0,clean
3,3,114,3,304,2,41,clean
1,1,24,1,49,10,6,clean
1,1,6,1,74,0,6,clean
1,1,30,1,808,321,10,clean
2,2,6,2,73,0,6,clean
1,1,83,1,0,0,0,clean
1,1,83,1,3,0,83,clean
2,2,467950,2,452,128,246,clean
1,1,23,1,7,0,1,clean
1,1,6157,2,146,1,131,clean
1,1,216,1,4778,962,18,clean
1,1,114,1,34,4,114,clean
1,1,525,1,271,78,525,clean
2,2,32,3,79,0,37,clean
1,1,30,1,808,321,10,clean
2,2,911,2,410,23,456,clean
2,2,12,2,416,9,7,clean
1,1,62,1,417,9,2,clean
2,2,15,4,2590,629,5,defective
1,1,1230,1,625,155,41,clean
1,1,14,1,288,112,1,clean
1,1,525,1,271,78,525,clean
1,1,525,1,271,78,525,clean
4,4,22469,4,347,91,101,defective
1,1,42,1,411,78,6,clean
1,1,7,1,410,78,0,clean
1,1,10,2,1677,374,5,clean
4,4,113,5,2610,597,31,defective
1,1,560,1,475,0,20,clean
1,1,560,1,475,0,20,clean
1,1,560,1,475,0,20,clean
1,1,60,1,2,0,60,clean
1,1,911,1,410,23,911,clean
1,1,452,1,230,49,452,clean
1,1,60,1,2,0,60,clean
1,1,911,1,410,23,911,clean
1,1,99,1,456,0,11,clean
1,1,2401,1,485,0,49,clean
2,2,101,2,1272,297,22,defective
10,10,30,14,1307,300,37,defective
1,1,60,1,2237,171,2,clean
1,1,81,1,6108,1317,9,clean
2,2,68,2,6106,1317,38,defective
1,1,6132,1,109,29,73,clean
1,1,4,2,27,0,12,clean
1,1,4,1,38,0,4,clean
1,1,83,2,0,0,0,clean
1,1,83,1,3,0,83,clean
1,1,5,1,3990,1037,1,clean
1,1,208,1,92,36,208,clean
1,1,6157,1,146,1,131,clean
1,1,16,1,2668,835,4,clean
1,1,45,1,411,78,9,clean
1,1,26,1,214,68,13,clean
1,1,428,1,259,82,428,clean
1,1,11,1,238,53,11,clean
1,1,25714,1,5036,980,559,defective
2,2,6,2,55,0,0,clean
1,1,2,1,1280,299,2,clean
1,1,4838,1,1314,306,59,defective
1,1,55,3,3207,883,4,clean
2,2,7,2,1102,313,7,clean
1,1,35400,1,7226,1530,600,clean
1,1,1408,1,659,161,64,clean
1,1,333,1,4017,1061,37,clean
1,1,5,1,661,162,1,clean
1,1,83,1,0,162,0,clean
2,2,202,4,1024,262,132,clean
1,1,6,1,5504,1475,6,clean
2,2,20,2,2419,634,10,clean
2,2,19,3,2107,439,8,clean
1,1,9,2,1589,330,5,clean
1,1,4,1,81,26,2,clean
2,2,79,2,272,78,265,clean
2,2,9,2,3072,679,42,clean
2,2,667,2,8599,1979,27,defective
1,1,467950,1,452,128,490,clean
2,2,16,2,352,127,11,clean
1,1,16,1,358,128,4,clean
1,1,4,1,5105,980,2,clean
3,3,45,3,6013,1465,25,clean
1,1,56048,1,5179,1000,226,clean
2,2,1012,2,3995,1039,11,clean
3,3,432,5,63,14,38,clean
1,1,4,1,53,12,4,clean
1,1,25,2,358,128,5,clean
1,1,336,1,244,0,336,clean
2,2,30967,3,111,6,63,clean
1,1,1,1,47,0,1,clean
1,1,1,1,47,0,1,clean
1,1,1089,1,47,0,33,clean
1,1,4,1,2416,635,2,clean
1,1,4,1,2440,641,2,clean
1,1,380,1,2401,1,20,clean
2,2,150,2,3015,696,34,clean
2,2,4,4,2007,170,2,clean
2,2,2,3,1882,227,5,clean
1,1,13104,1,1776,397,252,defective
1,1,1,1,2521,1,0,clean
1,1,4,3,1372,121,63,defective
1,1,2,1,1613,339,0,clean
1,1,39,1,3980,1048,39,clean
1,1,4,2,2006,170,4,clean
1,1,702,1,2440,641,39,defective
2,2,208,3,1694,418,40,defective
1,1,96,2,1918,484,10,clean
1,1,4,1,2416,635,2,clean
1,1,4,1,2440,641,2,clean
1,1,285,1,0,641,0,clean
1,1,285,1,0,641,0,clean
1,1,1,1,30,0,1,clean
2,2,150,2,3015,696,34,clean
1,1,1,1,2,0,1,clean
2,2,370,2,3716,780,24,defective
2,2,3858,3,1670,375,436,defective
1,1,5,1,246,0,5,clean
1,1,7225,1,22462,0,85,clean
1,1,288,1,120,33,288,clean
1,1,288,1,120,33,288,clean
1,1,288,1,120,33,288,clean
1,1,49,1,7311,1804,7,clean
1,1,4,1,720,103,4,clean
6,6,157,7,1510,325,15,defective
3,3,189,7,1742,0,22,clean
2,2,1297,2,2448,1,34,defective
1,1,63,2,2530,1,3,clean
1,1,54,1,324,81,9,clean
1,1,95,1,814,323,19,clean
1,1,2080,1,832,330,65,clean
1,1,8,1,1756,316,8,clean
1,1,330,2,1755,315,30,clean
1,1,192,2,1748,310,24,clean
2,2,1760,3,1812,332,30,clean
1,1,2,3,1411,128,11,clean
1,1,15,1,218,70,15,clean
1,1,5,1,4212,1176,5,clean
1,1,60,1,1620,341,6,clean
1,1,65,1,3740,791,13,clean
2,2,7,3,2540,551,432,defective
2,2,990,2,7327,1815,95,defective
2,2,225,2,5492,1384,17,defective
1,1,7,1,75,0,7,clean
1,1,7,1,75,0,7,clean
1,1,7,1,75,0,7,clean
1,1,2,1,258,0,2,clean
1,1,371,1,29,6,53,clean
1,1,17,1,837,137,0,clean
1,1,65,1,3740,791,13,clean
1,1,3858,2,1935,428,645,defective
1,1,2401,1,485,0,49,clean
1,1,190,1,2446,641,19,clean
2,2,911,2,410,23,456,clean
1,1,2728,1,115,20,88,defective
1,1,32,2,7330,1810,8,clean
1,1,1640,1,7307,1822,41,clean
1,1,60,2,2030,171,3,clean
1,1,18,1,121,0,6,clean
3,3,658,4,1384,394,340,defective
1,1,514,1,3,0,514,clean
2,2,35931,3,279,120,70,clean
1,1,1,1,347,182,1,clean
1,1,116,2,1461,340,58,clean
1,1,5,1,83,0,5,clean
1,1,658,1,102,0,658,clean
1,1,34,1,23,0,34,clean
1,1,658,2,102,0,658,clean
1,1,658,1,102,0,658,clean
1,1,658,2,256,11,784,clean
2,2,415,2,871,51,82,clean
1,1,694382,1,2779,828,442,defective
1,1,11100,1,7792,1549,100,clean
1,1,10,1,219,40,5,clean
1,1,4,1,258,0,2,clean
2,2,16,2,94,0,25,defective
2,2,16129,3,324,98,47,clean
1,1,694382,1,2779,828,442,defective
1,1,81,1,3965,702,81,clean
1,1,415,1,386,102,5,clean
3,3,626,4,3858,321,23,defective
2,2,694382,2,2681,787,291,defective
1,1,415,1,386,102,5,clean
2,2,9,2,3072,679,42,clean
2,2,1,2,8,0,0,clean
1,1,2268,1,1816,336,54,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
2,2,4,3,2453,642,3,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,744,1,332,181,186,clean
1,1,694382,1,2779,828,442,defective
1,1,137326,1,4571,955,577,clean
1,1,209,1,4485,938,11,clean
1,1,7,1,8656,1987,7,clean
1,1,52,3,322,37,27,clean
1,1,120,6,5848,1491,6,clean
1,1,15,3,5426,1277,71,defective
1,1,9,4,7698,2004,8,clean
1,1,6,1,727,186,6,clean
1,1,825,1,728,188,33,clean
1,1,3858,2,2746,657,28,clean
1,1,3600,1,6336,1322,60,defective
3,3,44,4,1810,1,40,defective
1,1,14,1,345,50,7,clean
1,1,1760,2,1808,330,44,clean
1,1,1760,2,1808,330,44,clean
1,1,1760,2,1808,330,44,clean
1,1,96,2,1833,346,96,clean
1,1,6889,1,3988,1099,83,defective
1,1,6,1,727,186,6,clean
11,11,66,18,1757,427,29,defective
16,16,13,28,2407,514,43,defective
3,3,948,3,2442,594,81,clean
3,3,4906,4,6392,1338,85,defective
10,10,1706,10,6476,1356,106,defective
1,1,25,1,6340,1322,5,clean
1,1,3072,1,1340,309,48,clean
1,1,132,1,3874,324,11,clean
2,2,23,5,3271,548,54,defective
3,3,1014,4,3833,686,112,defective
12,12,3670,20,2326,385,354,defective
6,6,1122,9,3279,438,11,defective
2,2,105,2,4037,707,2797,defective
2,2,56,2,383,85,12,clean
1,1,3072,1,1340,309,48,clean
1,1,78,1,7298,1821,39,clean
2,2,837,2,5329,1393,53,clean
1,1,384,1,5360,1398,16,clean
1,1,40,2,355,83,20,clean
2,2,36,6,2441,432,10,clean
1,1,4,1,316,62,2,clean
3,3,17,7,5240,1057,50,defective
8,8,1978,9,5414,1126,124,defective
2,2,3858,3,1666,376,695,defective
1,1,694382,1,2779,828,442,defective
1,1,694382,1,2779,828,442,defective
1,1,110,1,386,102,11,clean
1,1,300,1,241,0,300,clean
1,1,694382,1,2779,828,442,defective
1,1,694382,1,2779,828,442,defective
1,1,694382,2,2779,828,442,defective
1,1,4838,1,1314,306,59,defective
1,1,415,1,386,102,5,clean
3,3,626,4,3858,321,23,defective
1,1,114,1,1147,271,19,clean
1,1,11154,1,1203,292,143,clean
1,1,1280,1,1356,0,160,clean
1,1,415,1,386,102,5,clean
1,1,222,1,111,0,222,clean
1,1,174,1,3,0,174,clean
1,1,110,1,386,102,11,clean
1,1,232,1,20,0,58,clean
1,1,174,1,3,0,174,clean
1,1,232,1,20,0,58,clean
1,1,110,1,386,102,11,clean
1,1,514,2,3,0,344,clean
1,1,514,1,3,0,514,clean
2,2,658,2,84,0,352,defective
5,5,4838,7,1315,304,60,defective
1,1,222,1,111,0,222,clean
1,1,903,1,0,0,43,clean
2,2,32,4,138,0,14,clean
1,1,16,1,0,0,16,clean
1,1,911,1,410,23,911,clean
2,2,658,2,84,0,352,defective
2,2,658,2,84,0,352,defective
1,1,7,1,2414,1,0,clean
2,2,148,2,6336,1322,37,defective
1,1,4,1,316,62,2,clean
3,3,144,3,4049,698,1865,defective
1,1,270980,1,1128,272,797,defective
1,1,10,1,7221,1541,10,clean
1,1,694382,1,2779,828,442,defective
1,1,137326,1,4571,955,577,clean
1,1,209,1,4485,938,11,clean
1,1,4838,1,1314,306,59,defective
1,1,4838,1,1314,306,59,defective
1,1,270980,1,1128,272,797,defective
1,1,415,1,386,102,5,clean
2,2,1297,2,2448,1,34,defective
1,1,11,2,2528,1,0,clean
1,1,137326,1,4571,955,577,clean
2,2,911,2,1594,425,676,defective
2,2,10,3,1601,2,33,defective
2,2,562,4,1795,324,44,clean
2,2,562,4,1795,324,44,clean
2,2,562,4,1795,324,44,clean
2,2,562,4,1795,324,44,clean
1,1,49,1,40,0,49,clean
1,1,174,1,3,0,174,clean
1,1,60,1,54,2,10,clean
1,1,49,1,621,178,7,clean
1,1,9,4,8231,2208,9,clean
4,4,617,5,18727,5108,58,defective
3,3,70,4,2249,465,70,defective
1,1,10,1,894,139,5,clean
1,1,1760,1,1808,330,44,clean
1,1,1760,1,1808,330,44,clean
1,1,1760,1,1808,330,44,clean
4,4,948,5,2476,606,51,clean
1,1,2397,1,4563,933,47,clean
1,1,4,1,4588,955,0,clean
1,1,56,1,346,78,7,clean
1,1,40,2,1388,39,4,clean
2,2,50,3,1619,167,8,clean
1,1,21632,1,6410,1344,208,defective
1,1,25740,1,6431,1349,165,defective
1,1,117,1,2525,626,117,clean
1,1,12,1,3477,899,3,clean
1,1,694382,1,2779,828,442,defective
1,1,415,1,386,102,5,clean
1,1,110,1,386,102,11,clean
1,1,259,2,77,27,18,clean
1,1,259,2,77,27,18,clean
1,1,415,1,386,102,5,clean
1,1,72,1,2577,634,36,clean
1,1,259,1,3,0,37,clean
2,2,3349,3,4004,687,1887,defective
1,1,694382,1,2779,828,442,defective
1,1,60,1,54,2,10,clean
1,1,3,1,5541,1482,3,clean
1,1,9,1,5541,1482,1,clean
2,2,3721,2,308,72,93,clean
1,1,3721,1,360,84,61,clean
2,2,3721,2,308,72,93,clean
1,1,110,1,386,102,11,clean
1,1,234,1,20995,5817,18,clean
1,1,5593,1,4084,707,5593,defective
2,2,658,2,84,0,352,defective
1,1,694382,1,2779,828,442,defective
2,2,658,2,84,0,352,defective
1,1,694382,1,2779,828,442,defective
2,2,16660,3,1341,307,97,defective
1,1,8,1,54,16,2,clean
1,1,121,1,1084,258,11,clean
1,1,415,1,386,102,5,clean
1,1,36,1,556,96,6,clean
1,1,270980,1,1128,272,797,defective
1,1,694382,1,2779,828,442,defective
1,1,270980,1,1128,272,797,defective
1,1,270980,1,1128,272,797,defective
1,1,5593,1,4084,707,5593,defective
1,1,259,1,3,0,37,clean
2,2,174,2,3466,892,45,clean
1,1,415,2,386,102,5,clean
1,1,132,1,3874,324,11,clean
2,2,4578,2,1769,394,142,defective
2,2,19,2,426,91,9,clean
5,5,3944,12,2511,687,1288,clean
1,1,694382,1,2779,828,442,defective
2,2,694382,2,2685,788,329,defective
1,1,1056,1,2610,754,32,clean
1,1,694382,1,2779,828,442,defective
1,1,13104,1,1776,397,252,defective
2,2,16660,3,1341,307,97,defective
1,1,415,1,386,102,5,clean
1,1,415,1,386,102,5,clean
3,3,4838,4,1317,306,61,defective
1,1,1160,1,3721,953,40,defective
1,1,42,1,1364,322,21,defective
5,5,256,9,1346,313,38,defective
1,1,415,1,386,102,5,clean
1,1,2,1,4452,920,1,clean
1,1,694382,1,2779,828,442,defective
1,1,415,1,386,102,5,clean
1,1,396,1,5311,1387,22,clean
1,1,6561,1,5187,1007,81,clean
1,1,56048,1,5179,1000,226,clean
1,1,49,1,3698,949,7,clean
1,1,137326,1,4571,955,577,clean
2,2,80,5,266,28,52,clean
4,4,325,4,2555,569,31,clean
4,4,27,5,1948,504,32,clean
1,1,266,1,5,0,19,clean
1,1,3024,1,5,0,56,clean
2,2,3024,2,5,0,37,clean
1,1,18,1,2453,641,1,clean
1,1,168,1,2496,660,56,clean
2,2,228362,2,6324,1316,251,clean
1,1,62,1,417,9,2,clean
1,1,506,1,21222,5875,23,clean
1,1,506,1,21222,5875,23,clean
1,1,1904,1,21294,5901,56,defective
1,1,7150,1,8719,1998,130,defective
1,1,120,1,4174,1103,10,clean
2,2,10,2,48,0,5,clean
1,1,730,1,8174,1937,730,defective
1,1,9296,2,1456,349,85,clean
2,2,825,2,728,187,17,clean
2,2,465,2,3880,1023,232,clean
1,1,16,2,3552,477,0,clean
1,1,4,1,201,40,0,clean
3,3,62388,3,6367,1330,234,defective
1,1,3993,1,3472,741,33,clean
1,1,4,1,351,93,0,clean
1,1,3,1,334,75,0,clean
11,11,251,12,5618,1136,76,defective
1,1,31407,1,6304,1329,87,defective
2,2,84688,2,6305,1319,270,defective
1,1,9,1,5541,1482,1,clean
2,2,20,2,26,0,1,clean
1,1,3024,1,5,0,56,clean
1,1,3024,1,5,0,56,clean
1,1,452,1,230,49,452,clean
1,1,452,1,230,49,452,clean
1,1,209,1,4485,938,11,clean
1,1,428,1,259,82,428,clean
1,1,88,1,5541,1481,8,clean
1,1,9296,2,1456,349,85,clean
1,1,9296,2,1456,349,85,clean
1,1,825,1,728,188,33,clean
1,1,3135,1,21070,5843,57,clean
1,1,3135,1,21070,5843,57,clean
1,1,3993,1,3472,741,33,clean
1,1,3993,2,1944,375,17,clean
1,1,3993,1,3472,741,33,clean
1,1,62,1,417,9,2,clean
1,1,3993,1,3472,741,33,clean
1,1,62,1,417,9,2,clean
1,1,300,1,2568,632,100,clean
1,1,841,1,1174,18,29,clean
1,1,228362,1,6307,1310,454,clean
1,1,841,1,1174,18,29,clean
1,1,12,1,6451,1351,6,clean
1,1,434,1,5051,1016,62,clean
1,1,1,1,315,62,0,clean
1,1,428,1,259,82,428,clean
1,1,21,1,1178,18,7,clean
1,1,5,1,9,0,5,clean
1,1,3993,1,3472,741,33,clean
1,1,841,1,1174,18,29,clean
1,1,19,1,2525,1,0,clean
1,1,4899,1,262,0,69,clean
1,1,428,1,259,82,428,clean
1,1,16,1,1813,393,4,clean
1,1,2,1,325,81,2,clean
1,1,7150,1,8719,1998,130,defective
1,1,168,1,4475,936,1,clean
1,1,112,1,70,3,112,defective
1,1,2236,1,32,0,43,clean
4,4,66,4,93,3,35,defective
2,2,6,2,36,0,4,clean
2,2,990,4,722,107,37,clean
1,1,4516,2,2273,3,2507,clean
1,1,171,1,1430,275,19,clean
2,2,196,2,94,16,185,clean
1,1,1,1,1073,136,1,clean
1,1,60,3,128,12,3,clean
1,1,224,1,16,0,16,clean
1,1,379,2,644,94,190,clean
2,2,69333,2,467,70,213,defective
3,3,816,3,1332,242,27,clean
1,1,1548,1,1147,147,86,clean
17,17,173,18,560,107,43,defective
3,3,256,4,713,119,14,defective
1,1,52900,1,736,114,230,clean
2,2,19,2,642,92,9,clean
27,27,5,32,442,72,35,defective
10,10,73,10,442,68,82,defective
11,11,114,12,440,77,74,defective
3,3,6536,3,380,60,30,clean
10,10,99,20,400,75,76,defective
2,2,274,2,140,29,50,defective
1,1,742,1,259,39,106,clean
2,2,3,2,241,30,0,clean
1,1,742,1,259,39,106,clean
1,1,1,1,228,33,1,clean
1,1,3,1,193,31,0,clean
