@relation dataset_file

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {clean,defective}

@data
1,1,1,1692,83,1,499,385,0,47,36,clean
1,1,2,7125,182,1,618,446,0,125,57,clean
4,4,3,1160,389,4,737,554,0,65,31,clean
3,3,4,1024,125,3,935,592,0,25,16,clean
1,1,5,1,2,1,1182,611,0,1,1,clean
3,3,6,4,71,3,1462,627,0,17,6,clean
1,1,1,34,19,1,499,48,0,17,2,clean
1,1,2,110,21,1,618,49,0,11,10,clean
4,4,3,1,24,4,737,51,0,3,2,clean
3,3,4,1,8,3,935,53,0,1,1,clean
1,1,5,1,1,1,1182,54,0,1,0,clean
1,1,1,43,43,1,737,38,0,43,0,clean
1,1,2,5,5,1,935,42,0,5,0,clean
1,1,3,10,7,1,1457,40,0,2,5,clean
1,1,1,35,35,1,737,30,0,35,0,clean
1,1,2,5,5,1,935,35,0,5,0,clean
1,1,3,10,7,1,1457,32,0,2,5,clean
1,1,1,7,8,1,935,121,0,7,1,clean
2,2,2,522,75,2,1457,114,0,15,22,clean
1,1,3,4,4,1,1462,113,0,2,2,clean
1,1,1,51,51,1,1182,40,0,51,0,clean
2,2,1,19,21,2,1462,12,0,10,0,clean
2,2,1,19,39,2,1462,12,0,14,5,clean
1,1,1,65,18,1,499,228,0,13,5,clean
1,1,2,36,135,2,737,144,0,52,15,clean
1,1,3,1,1,1,935,31,0,1,0,clean
3,3,4,1554,220,3,1457,258,0,35,38,clean
1,1,5,9,6,1,1182,65,0,3,3,clean
2,2,6,456,54,2,1462,97,0,20,7,clean
1,1,1,90,19,1,499,174,0,10,9,clean
2,2,2,11234,223,2,618,136,0,69,42,clean
1,1,3,9,18,2,737,134,0,5,3,clean
2,2,4,8,7,2,935,40,0,1,2,clean
1,1,5,9,6,1,1182,43,0,3,3,clean
1,1,1,240,64,2,1457,110,22,20,12,clean
1,1,1,15,15,1,1462,14,0,15,0,clean
2,2,1,67,222,4,1457,89,0,53,2,clean
1,1,2,56,18,1,1182,49,0,4,14,clean
1,1,3,4,21,2,1462,83,0,5,5,clean
3,3,1,106,119,3,1462,98,0,38,1,clean
3,3,1,8,44,3,499,3620,943,10,4,clean
3,3,2,2,39,3,618,3624,945,7,6,clean
10,10,3,9,41,10,737,3640,957,3,1,clean
25,25,4,10,2697,52,935,3702,1011,41,10,clean
53,53,5,1,5795,98,1457,3886,1105,30,28,clean
75,75,6,12,7145,133,1182,4216,1226,36,17,clean
66,66,7,42,44991,172,1462,4410,1213,88,173,clean
2,2,1,4,8,2,737,62,0,2,2,clean
1,1,2,8,6,1,935,63,0,4,2,clean
6,6,3,2,20,7,1457,66,0,2,0,clean
10,10,4,20,182,10,1182,77,0,10,7,clean
3,3,5,20,360,3,1462,87,0,62,58,clean
1,1,1,3364,116,1,499,58,0,58,58,clean
3,3,2,1,4,3,935,59,0,1,0,clean
10,10,3,1,147,10,1457,63,0,7,7,clean
13,13,4,1,25,13,1182,73,0,1,0,clean
11,11,5,1,23,11,1462,78,0,1,1,clean
2,2,1,1,6,2,499,808,1,1,1,clean
1,1,2,36,13,1,618,810,1,9,4,clean
12,12,3,1,39,12,737,823,1,2,1,clean
5,5,4,1,21,5,935,827,1,2,1,clean
13,13,5,1,118,13,1457,838,1,5,3,clean
11,11,6,1,97,11,1182,894,0,7,1,clean
12,12,7,1,85,12,1462,935,0,4,2,clean
1,1,1,135,135,1,618,35,0,135,0,clean
22,22,1,35,901,22,1182,390,0,34,6,clean
22,22,2,13482,1061,22,1462,948,0,34,13,clean
253,253,1,211,135590,319,1182,2281,640,225,199,clean
81,81,2,651,9989,105,1462,4686,1303,61,34,clean
36,36,1,3,95,36,1182,30,0,2,0,clean
8,8,2,1,11,8,1462,59,0,0,0,clean
51,51,1,130,1599,51,1182,514,0,24,7,clean
39,39,2,9,814,39,1462,1068,0,17,3,clean
1,1,1,9,12,2,1182,46,0,3,3,clean
2,2,1,1,4,2,618,421,117,1,1,clean
1,1,2,1,2,1,935,421,117,1,1,clean
4,4,3,49,74,4,1457,411,118,8,10,clean
1,1,4,1,2,1,1182,408,119,1,1,clean
1,1,5,9409,194,1,1462,408,119,97,97,clean
1,1,1,36,12,1,499,6,0,6,6,clean
1,1,2,36,12,1,1457,6,0,6,6,clean
1,1,1,1,0,1,1462,0,0,0,0,clean
6,6,1,1,137,6,1462,596,171,13,9,clean
1,1,1,7,7,1,1457,6,0,7,0,clean
5,5,1,7,13,5,1457,8,0,2,0,clean
6,6,2,1,8,6,1182,13,0,1,0,clean
1,1,3,2,3,1,1462,15,0,1,2,clean
51,51,1,5,61,51,1457,25,0,1,0,clean
25,25,2,1,37,25,1182,52,0,1,0,clean
15,15,3,1,15,15,1462,66,0,0,0,clean
1,1,1,10,10,1,1462,10,0,10,0,clean
5,5,1,92,689,5,1182,368,0,130,7,clean
5,5,2,1,153,5,1462,560,0,10,20,clean
7,7,1,22,324,7,1457,202,0,45,0,clean
8,8,2,4,157,8,1182,352,0,14,5,clean
13,13,3,18,140,13,1462,463,0,9,1,clean
2,2,1,28,56,2,1457,12,0,14,14,clean
2,2,1,5,10,2,1457,2,0,2,2,clean
4,4,1,47,98,4,1457,33,0,12,12,clean
3,3,1,13,30,3,1457,7,0,5,5,clean
11,11,1,19,147,11,1457,56,0,12,1,clean
8,8,2,2,153,8,1182,138,0,14,4,clean
9,9,3,6,100,9,1462,229,0,10,0,clean
1,1,1,9,9,1,1457,8,0,9,0,clean
4,4,2,20,48,4,1182,33,0,10,1,clean
2,2,3,20,65,2,1462,25,0,5,27,clean
1,1,1,17,17,1,1457,17,0,17,0,clean
1,1,2,2,2,1,1182,19,0,2,0,clean
4,4,3,8,17,4,1462,25,0,3,1,clean
3,3,1,73,83,3,1457,73,0,26,1,clean
1,1,2,77,77,1,1182,0,0,0,77,clean
3,3,1,131,210,3,1457,73,0,45,24,clean
1,1,2,64,64,1,1182,0,0,0,64,clean
15,15,1,8,363,15,1457,168,0,22,1,clean
35,35,2,11,1138,35,1182,866,0,30,1,clean
31,31,3,26,1470,31,1462,1804,0,39,7,clean
2,2,1,23,25,2,1457,18,0,12,0,clean
1,1,2,23,23,1,1182,0,0,0,23,clean
1,1,1,8,8,1,1457,6,0,8,0,clean
1,1,2,8,8,1,1182,0,0,0,8,clean
2,2,1,11,19,2,1182,11,0,9,0,clean
1,1,2,2,2,1,1462,15,0,2,0,clean
4,4,1,58,63,4,1457,56,0,15,0,clean
1,1,2,51,51,1,1462,106,0,51,0,clean
3,3,1,58,74,3,1462,58,0,22,2,clean
4,4,1,10,30,4,1462,10,0,5,2,clean
2,2,1,10,18,2,1462,10,0,7,2,clean
2,2,1,10,18,2,1462,10,0,7,2,clean
3,3,1,22,29,3,1462,16,0,8,1,clean
11,11,1,32,180,11,1462,57,0,11,5,clean
1,1,1,29,29,1,1462,28,0,29,0,clean
11,11,1,179,340,11,1462,259,0,30,0,clean
2,2,1,20,33,2,1182,24,0,16,0,clean
1,1,2,1,1,1,1462,31,0,0,1,clean
6,6,1,79,154,6,1457,102,0,23,2,clean
1,1,2,122,122,1,1182,0,0,0,122,clean
4,4,1,53,74,4,1457,45,0,18,0,clean
1,1,2,74,74,1,1182,0,0,0,74,clean
3,3,1,241,496,3,1182,265,0,132,33,clean
7,7,2,72216,686,7,1462,593,0,74,23,clean
5,5,1,26,75,5,1182,43,0,14,0,clean
12,12,2,26,165,12,1462,149,0,11,2,clean
5,5,1,38,125,5,1457,74,0,22,2,clean
3,3,2,13,21,3,1182,110,0,6,0,clean
9,9,3,38,278,9,1462,130,0,17,13,clean
1,1,1,13,13,1,1182,12,0,13,0,clean
5,5,2,54,109,5,1462,91,0,20,1,clean
3,3,1,107,216,3,1457,63,0,36,36,clean
2,2,1,66,132,2,1457,32,0,33,33,clean
2,2,1,206,207,2,1457,186,0,103,0,clean
2,2,2,1,7,2,1462,185,0,1,2,clean
3,3,1,45,67,3,1182,46,0,20,1,clean
1,1,2,38,38,1,1462,85,0,38,0,clean
1,1,1,22,22,1,1457,20,0,22,0,clean
1,1,2,22,22,1,1182,0,0,0,22,clean
1,1,1,1,1,1,1457,1,0,1,0,clean
1,1,2,1,1,1,1182,0,0,0,1,clean
2,2,1,48,54,2,1182,42,0,25,1,clean
1,1,2,4,4,1,1462,42,0,2,2,clean
7,7,1,24,62,7,1457,24,0,8,0,clean
2,2,2,5,9,2,1182,47,0,4,0,clean
2,2,3,4,7,2,1462,54,0,3,0,clean
1,1,1,18,18,1,1182,10,0,18,0,clean
28,28,1,110,538,28,1457,124,24,14,4,clean
2,2,2,3,69,2,1182,208,41,18,16,clean
122,122,1,53,2978,122,1457,745,0,18,6,clean
28,28,2,17,705,28,1182,1667,0,18,6,clean
24,24,3,33,871,24,1462,1898,0,21,14,clean
2,2,1,44,66,2,1182,31,0,22,11,clean
2,2,2,4,7,2,1462,19,0,1,2,clean
4,4,1,25,56,4,1457,17,0,7,7,clean
3,3,1,3,8,3,1457,2,0,1,1,clean
2,2,1,62,66,2,1457,59,0,32,1,clean
2,2,2,16,10,2,1462,59,0,2,2,clean
1,1,1,104,104,1,1462,97,0,104,0,clean
4,4,1,16,113,4,1182,64,0,27,1,clean
6,6,2,10,5379,7,1462,2494,393,753,15,clean
13,13,1,42,246,13,1182,89,0,13,5,clean
4,4,2,1,22,4,1462,94,0,2,2,clean
3,3,1,156,165,3,1457,148,0,53,2,clean
2,2,2,1,155,2,1182,74,0,0,77,clean
1,1,1,23,23,1,1457,20,0,23,0,clean
1,1,2,23,23,1,1182,0,0,0,23,clean
1,1,1,174,174,1,1182,157,0,174,0,clean
11,11,1,26,217,11,1457,130,0,18,1,clean
24,24,2,5,311,24,1182,329,0,12,0,clean
24,24,3,20,427,24,1462,613,0,16,1,clean
1,1,1,12,12,1,1462,12,0,12,0,clean
1,1,1,12,12,1,1462,12,0,12,0,clean
1,1,1,18,18,1,1462,18,0,18,0,clean
1,1,1,10,10,1,1462,10,0,10,0,clean
8,8,1,50,166,8,1457,111,0,20,0,clean
1,1,2,158,158,1,1182,0,0,0,158,clean
7,7,1,17,46,7,1457,28,0,6,0,clean
1,1,2,38,38,1,1182,0,0,0,38,clean
3,3,1,191,212,3,1182,190,0,67,3,clean
1,1,2,3,4,1,1462,193,0,3,1,clean
1,1,1,21,21,1,1457,20,0,21,0,clean
1,1,2,21,21,1,1182,0,0,0,21,clean
1,1,1,1,1,1,1457,1,0,1,0,clean
1,1,2,1,1,1,1182,0,0,0,1,clean
1,1,1,9,9,1,1182,9,0,9,0,clean
9,9,1,50,94,9,1462,50,0,8,1,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,6,6,1,1462,6,0,6,0,clean
1,1,1,7,7,1,1462,7,0,7,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
8,8,1,97,321,8,1462,135,0,36,4,clean
7,7,1,228,292,7,1462,234,0,40,1,clean
4,4,1,42,127,4,1182,39,0,26,5,clean
3,3,2,30,37,3,1462,107,0,11,1,clean
5,5,1,15,463,5,1457,161,0,74,18,clean
2,2,2,1,56,2,1182,253,0,14,14,clean
7,7,3,18,54,7,1462,280,0,5,2,clean
3,3,1,35,66,3,1457,43,0,20,2,clean
2,2,2,4,12,2,1182,47,0,1,4,clean
8,8,3,20,77,8,1462,90,0,9,0,clean
1,1,1,12,12,1,1462,12,0,12,0,clean
2,2,1,8,10,2,1462,8,0,4,0,clean
3,3,1,108,204,3,1462,161,0,67,1,clean
1,1,1,23,23,1,1182,18,0,23,0,clean
6,6,1,232,427,6,1462,281,0,62,9,clean
3,3,1,36,99,3,1457,76,0,33,0,clean
1,1,2,8,8,1,1182,105,0,8,0,clean
2,2,3,5,7,2,1462,109,0,3,0,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,32,2,1462,20,0,13,3,clean
2,2,1,20,42,2,1462,20,0,15,5,clean
2,2,1,20,42,2,1462,20,0,15,5,clean
2,2,1,20,36,2,1462,20,0,14,4,clean
2,2,1,20,32,2,1462,20,0,13,3,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
2,2,1,20,22,2,1462,20,0,10,0,clean
2,2,1,20,36,2,1462,20,0,14,4,clean
3,3,1,20,38,3,1462,20,0,9,3,clean
2,2,1,20,54,2,1462,20,0,18,8,clean
2,2,1,20,54,2,1462,20,0,18,8,clean
2,2,1,20,50,2,1462,20,0,17,7,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,46,2,1462,20,0,16,6,clean
2,2,1,20,46,2,1462,20,0,16,6,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,40,2,1462,20,0,15,5,clean
2,2,1,20,58,2,1462,20,0,19,9,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
1,1,1,20,20,1,1462,20,0,20,0,clean
2,2,1,20,46,2,1462,20,0,16,6,clean
2,2,1,20,46,2,1462,20,0,16,6,clean
2,2,1,20,46,2,1462,20,0,16,6,clean
4,4,1,165,222,4,1457,180,0,55,0,clean
12,12,2,17,435,12,1182,420,0,35,1,clean
22,22,3,2535,499,22,1462,862,0,19,2,clean
7,7,1,430,495,7,1457,440,0,68,2,clean
3,3,2,1,23,3,1182,462,0,5,2,clean
4,4,3,12,24,4,1462,475,0,4,2,clean
4,4,1,37,105,4,1182,50,0,21,4,clean
7,7,2,4,154,7,1462,119,0,20,1,clean
12,12,1,1324,1451,12,1182,1327,0,118,2,clean
14,14,2,14,260,14,1462,1426,0,14,4,clean
5,5,1,44,52,5,1462,39,0,9,0,clean
1,1,1,19,19,1,1457,16,0,19,0,clean
2,2,2,1,21,2,1182,8,0,0,10,clean
1,1,1,8,8,1,1457,5,0,8,0,clean
1,1,2,8,8,1,1182,0,0,0,8,clean
1,1,1,25,25,1,1182,21,0,25,0,clean
1,1,2,6,6,1,1462,16,0,0,6,clean
3,3,1,25,40,3,1182,26,0,12,1,clean
3,3,2,72,23,3,1462,32,0,4,3,clean
1,1,1,10,10,1,1457,10,0,10,0,clean
1,1,2,1,2,1,1462,10,0,1,1,clean
3,3,1,13,44,3,1182,26,0,14,0,clean
16,16,2,11,198,16,1462,144,0,11,0,clean
14,14,1,21,331,14,1457,169,0,20,3,clean
1,1,2,8,6,1,1182,231,0,4,2,clean
14,14,1,7,7,14,1457,321,0,0,0,clean
3,3,1,8,66,3,1457,12,0,11,11,clean
1,1,1,32,32,1,1462,30,0,32,0,clean
1,1,1,19,19,1,1457,19,0,19,0,clean
2,2,1,78,87,2,1182,75,0,43,0,clean
3,3,1,10,46,3,1462,24,0,15,0,clean
1,1,1,53,53,1,1182,53,0,53,0,clean
1,1,1,51,51,1,1457,46,0,51,0,clean
9,9,2,12,91,9,1462,96,0,9,0,clean
1,1,1,26,26,1,1182,25,0,26,0,clean
1,1,1,321,321,1,1182,309,0,321,0,clean
1,1,1,57,57,1,1182,57,0,57,0,clean
2,2,2,1085,88,2,1462,71,0,28,15,clean
2,2,1,33,35,2,1457,28,0,16,1,clean
2,2,2,1,5,2,1182,28,0,1,1,clean
3,3,1,66,77,3,1462,67,0,25,0,clean
3,3,1,36,51,3,1457,34,0,15,1,clean
4,4,2,8,46,4,1462,74,0,11,0,clean
5,5,1,26,53,5,1457,25,0,9,1,clean
1,1,2,3,3,1,1462,27,0,0,3,clean
27,27,1,23,583,27,1457,183,0,19,2,clean
5,5,2,3,18,5,1182,457,0,3,0,clean
7,7,3,31,57,7,1462,495,0,7,0,clean
1,1,1,84,84,1,1457,77,0,84,0,clean
2,2,2,19,61,2,1182,108,0,27,3,clean
1,1,3,133,133,1,1462,0,0,0,133,clean
2,2,1,10,14,2,1457,12,0,7,0,clean
2,2,1,20,26,2,1457,21,0,12,0,clean
1,1,2,4,4,1,1462,23,0,2,2,clean
4,4,1,29,68,4,1182,40,0,15,1,clean
5,5,1,146,164,5,1462,141,0,31,1,clean
4,4,1,17,57,4,1182,27,0,11,3,clean
1,1,2,246,247,1,1462,261,0,246,1,clean
9,9,1,43,635,9,1182,494,0,68,2,clean
17,17,2,20,63,17,1462,604,0,2,1,clean
2,2,1,15,54,2,1457,33,0,27,0,clean
1,1,2,22,22,1,1182,75,0,22,0,clean
6,6,3,13,108,6,1462,135,0,17,0,clean
2,2,1,77,81,2,1457,73,0,40,0,clean
3,3,2,5,14,3,1462,84,0,4,0,clean
2,2,1,157,163,2,1182,158,0,81,0,clean
1,1,2,16,8,1,1462,161,0,4,4,clean
1,1,1,25,25,1,1182,22,0,25,0,clean
4,4,2,3280,208,4,1462,162,0,46,6,clean
1,1,1,40,40,1,1457,38,0,40,0,clean
1,1,2,40,40,1,1182,0,0,0,40,clean
1,1,1,10,10,1,1457,10,0,10,0,clean
1,1,2,10,10,1,1182,0,0,0,10,clean
1,1,1,48,48,1,1182,45,0,48,0,clean
5,5,1,227,637,5,1182,250,0,96,30,clean
5,5,2,102,58,5,1462,333,0,9,2,clean
2,2,1,21,23,2,1457,20,0,11,0,clean
2,2,2,4,6,2,1462,20,0,1,1,clean
2,2,1,43,49,2,1457,46,0,24,0,clean
2,2,2,5,8,2,1182,53,0,3,1,clean
3,3,3,6,36,3,1462,55,0,9,2,clean
13,13,1,65,734,13,1182,312,0,53,3,clean
10,10,2,26,159,10,1462,729,0,14,1,clean
2,2,1,20,54,2,1462,20,0,18,8,clean
2,2,1,20,54,2,1462,20,0,18,8,clean
21,21,1,18,951,21,1182,597,0,44,1,clean
60,60,2,24,1075,60,1462,1324,0,15,1,clean
2,2,1,37,49,2,1182,36,0,21,3,clean
1,1,2,4,4,1,1462,32,0,0,4,clean
3,3,1,101,116,3,1457,93,0,35,3,clean
1,1,2,96,96,1,1182,0,0,0,96,clean
1,1,1,18,18,1,1457,18,0,18,0,clean
1,1,2,18,18,1,1182,0,0,0,18,clean
2,2,1,91,100,2,1182,93,0,50,0,clean
6,6,2,12,358,6,1462,208,0,43,16,clean
2,2,1,88,104,2,1182,90,0,52,0,clean
3,3,2,43,52,3,1462,135,0,15,1,clean
1,1,1,33,33,1,1457,31,0,33,0,clean
4,4,2,46,38,4,1182,52,0,8,1,clean
3,3,3,6,67,3,1462,90,0,22,0,clean
4,4,1,10,42,4,1457,21,0,9,1,clean
2,2,2,4,6,2,1462,30,0,1,1,clean
2,2,1,11,20,2,1182,13,0,10,0,clean
2,2,1,93,95,2,1457,93,0,47,0,clean
3,3,2,26,38,3,1182,115,0,11,1,clean
6,6,3,360,89,6,1462,151,0,12,2,clean
2,2,1,10,22,2,1457,15,0,10,0,clean
4,4,2,3484,609,4,1182,266,0,112,39,clean
3,3,3,62,755,3,1462,322,2,139,112,clean
5,5,1,35,67,5,1182,42,0,12,0,clean
3,3,2,1,9,3,1462,50,0,1,1,clean
3,3,1,28,40,3,1457,28,0,12,0,clean
22,22,2,5,1083,22,1182,384,0,40,8,clean
13,13,3,35,238,13,1462,774,0,12,5,clean
3,3,1,56,78,3,1457,57,0,23,2,clean
3,3,2,9,24,3,1182,71,0,6,2,clean
1,1,3,154,29,1,1462,86,0,22,7,clean
6,6,1,18,175,6,1457,103,0,27,1,clean
3,3,2,792,145,3,1182,170,0,37,11,clean
2,2,3,5,28,2,1462,217,0,14,0,clean
4,4,1,10,51,4,1182,25,0,12,0,clean
1,1,2,6,6,1,1462,55,0,6,0,clean
1,1,1,97,97,1,1182,93,0,97,0,clean
1,1,2,1,2,1,1462,93,0,1,1,clean
5,5,1,36,539,5,1182,419,0,107,0,clean
17,17,2,64,237,17,1462,611,0,11,2,clean
1,1,1,65,65,1,1457,60,0,65,0,clean
2,2,2,24,41,2,1182,90,0,20,0,clean
4,4,3,5,20,4,1462,102,0,3,2,clean
1,1,1,34,34,1,1457,34,0,34,0,clean
3,3,2,18,27,3,1182,50,0,7,1,clean
2,2,3,13,18,2,1462,63,0,7,1,clean
3,3,1,29,41,3,1182,25,0,12,1,clean
3,3,2,4,45,3,1462,42,0,13,2,clean
2,2,1,30,32,2,1457,30,0,15,0,clean
1,1,2,3,3,1,1462,27,0,0,3,clean
10,10,1,143,1500,10,1457,338,0,75,75,clean
9,9,1,66,684,9,1457,147,0,38,38,clean
9,9,1,561,768,9,1457,656,0,84,0,clean
1,1,2,21,21,1,1182,747,0,21,0,clean
2,2,1,9,11,2,1462,9,0,5,0,clean
1,1,1,9,9,1,1182,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
2,2,1,9,13,2,1462,9,0,5,1,clean
2,2,1,9,19,2,1462,9,0,7,2,clean
2,2,1,9,21,2,1462,9,0,7,3,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
1,1,1,9,9,1,1462,9,0,9,0,clean
6,6,1,91,249,6,1182,128,0,41,0,clean
10,10,2,25,199,10,1462,317,0,16,3,clean
1,1,1,14,14,1,1457,12,0,14,0,clean
1,1,2,14,14,1,1182,0,0,0,14,clean
1,1,1,3,3,1,1457,3,0,3,0,clean
1,1,2,3,3,1,1182,0,0,0,3,clean
1,1,1,27,27,1,1462,23,0,27,0,clean
1,1,1,10,10,1,1462,10,0,10,0,clean
1,1,1,19,19,1,1457,19,0,19,0,clean
2,2,2,18,13,2,1182,16,0,2,4,clean
1,1,1,13,13,1,1457,12,0,13,0,clean
1,1,2,22,22,1,1182,33,0,22,0,clean
4,4,3,388,722,4,1462,415,0,139,41,clean
15,15,1,91,621,15,1457,207,0,30,11,clean
6,6,2,2,22,6,1182,274,0,3,0,clean
5,5,3,50,67,5,1462,276,0,7,6,clean
2,2,1,64,70,2,1182,57,0,33,2,clean
2,2,2,60,18,2,1462,60,0,5,3,clean
1,1,1,11,11,1,1457,11,0,11,0,clean
9,9,1,48,298,9,1457,192,0,32,0,clean
5,5,2,6,205,5,1462,272,1,22,18,clean
2,2,1,24,28,2,1457,25,0,14,0,clean
2,2,2,1,7,2,1462,26,0,1,2,clean
2,2,1,30,42,2,1457,32,0,19,2,clean
1,1,1,27,27,1,1182,22,0,27,0,clean
13,13,2,121,383,13,1462,222,0,27,1,clean
1,1,1,19,19,1,1182,19,0,19,0,clean
1,1,1,16,16,1,1457,13,0,16,0,clean
2,2,2,65,66,2,1182,80,0,33,0,clean
1,1,3,3,3,1,1462,84,0,3,0,clean
2,2,1,53,54,2,1457,47,0,27,0,clean
1,1,2,54,54,1,1182,0,0,0,54,clean
1,1,1,16,16,1,1457,14,0,16,0,clean
1,1,2,16,16,1,1182,0,0,0,16,clean
1,1,1,63,63,1,1182,62,0,63,0,clean
8,8,2,32,159,8,1462,148,0,18,1,clean
1,1,1,603,603,1,1182,594,0,603,0,clean
11,11,2,48,222,11,1462,693,0,18,1,clean
12,12,1,77,407,12,1462,194,0,29,4,clean
8,8,1,41,156,8,1457,84,0,18,1,clean
1,1,2,134,134,1,1182,0,0,0,134,clean
7,7,1,14,69,7,1457,23,0,9,0,clean
1,1,2,57,57,1,1182,0,0,0,57,clean
4,4,1,195,271,4,1182,236,0,67,0,clean
3,3,2,100,43,3,1462,273,0,7,7,clean
10,10,1,62,151,10,1457,77,0,13,1,clean
1,1,2,119,119,1,1182,0,0,0,119,clean
9,9,1,39,98,9,1457,36,0,8,2,clean
1,1,2,62,62,1,1182,0,0,0,62,clean
2,2,1,219,235,2,1182,227,0,117,0,clean
3,3,2,4,20,3,1462,236,0,3,3,clean
2,2,1,25,88,2,1457,35,0,34,10,clean
1,1,1,8,8,1,1462,8,0,8,0,clean
1,1,1,22,22,1,1182,19,0,22,0,clean
13,13,2,3840,677,13,1462,528,0,48,3,clean
1,1,1,67,67,1,1182,44,9,67,0,clean
1,1,1,106,106,1,1182,106,0,106,0,clean
4,4,2,3,10,4,1462,98,0,1,1,clean
2,2,1,59,80,2,1457,55,0,35,5,clean
2,2,2,28,65,2,1462,89,0,29,3,clean
1,1,1,10,10,1,1462,10,0,10,0,clean
1,1,1,52,52,1,1182,50,0,52,0,clean
5,5,2,12,74,5,1462,65,0,12,2,clean
9,9,1,15,154,9,1457,29,0,8,8,clean
8,8,1,2,44,8,1457,6,0,2,2,clean
4,4,1,100,190,4,1457,124,0,43,3,clean
5,5,2,3,74,5,1182,190,0,14,0,clean
17,17,3,54,294,17,1462,389,0,16,0,clean
3,3,1,18,70,3,1457,15,0,11,11,clean
3,3,1,6,32,3,1457,5,0,5,5,clean
1,1,1,26,26,1,1457,25,0,26,0,clean
2,2,2,44,96,2,1182,94,0,48,0,clean
6,6,3,66,101,6,1462,151,0,14,2,clean
2,2,1,159,318,2,1457,79,0,79,79,clean
2,2,1,52,104,2,1457,14,0,26,26,clean
4,4,1,165,220,4,1457,170,0,54,0,clean
4,4,2,10,34,4,1182,213,0,5,3,clean
8,8,3,22,177,8,1462,252,0,16,5,clean
1,1,1,12,12,1,1462,12,0,12,0,clean
2,2,1,45,47,2,1457,41,0,22,1,clean
5,5,2,36,24,5,1462,40,0,2,2,clean
1,1,1,266,266,1,1457,243,0,266,0,clean
3,3,2,22,65,3,1182,261,0,13,8,clean
6,6,3,324,117,6,1462,283,0,15,4,clean
1,1,1,12,12,1,1462,12,0,12,0,clean
1,1,1,12,12,1,1462,12,0,12,0,clean
2,2,1,13,26,2,1457,4,0,6,6,clean
12,12,1,144,266,12,1462,150,0,17,4,clean
