@relation 'dataset_feat-weka.filters.unsupervised.attribute.Remove-R4,9'

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {defective,clean}

@data
1,1,1,32,1,115,18,32,0,clean
1,1,1,2,1,115,98,1,1,clean
1,1,1,15,1,115,82,9,6,clean
2,2,1,305,3,115,120,54,47,clean
2,2,1,305,3,115,120,54,47,clean
2,2,1,65,2,115,22,31,1,clean
1,1,1,41,1,115,0,0,41,clean
1,1,1,52,1,115,0,0,52,clean
1,1,1,36,1,115,17,36,0,clean
1,1,1,3,1,115,20,2,1,clean
2,2,1,20,2,115,98,5,5,clean
2,2,1,20,2,9,12,5,5,clean
2,2,1,20,2,9,12,5,5,clean
2,2,2,2,2,203,1,8,8,clean
2,2,4,2,2,132,1,3,1,clean
1,1,5,6,1,63,1,1,5,clean
3,3,6,28,3,135,1,5,4,defective
8,8,7,4,8,203,1539,181,166,defective
12,12,14,32,16,325,2096,41,835,defective
13,13,18,72,13,132,3678,109,131,defective
1,1,19,41,1,63,3953,26,15,clean
1,1,20,93,1,135,48,93,0,clean
5,5,4,4108,13,203,471,226,259,defective
7,7,10,96,8,325,317,9,1311,defective
2,2,11,95,2,135,50,47,0,clean
2,2,2,7,2,203,182,6,1,clean
2,2,2,118,2,203,4089,68,50,clean
8,8,7,32,8,325,4140,54,56,defective
14,14,11,236,14,132,3974,107,127,defective
1,1,12,41,1,63,3953,26,15,clean
1,1,13,51,1,135,370,51,0,defective
1,1,1,375,1,203,0,0,375,clean
1,1,1,2202,2,203,0,0,1101,clean
1,1,1,279,1,203,0,0,279,clean
2,2,1,26,2,203,0,9,4,clean
2,2,1,26,2,203,0,9,4,clean
2,2,2,2,2,203,23,2,0,clean
2,2,2,2,2,203,23,2,0,clean
14,14,8,52,14,203,85,11,8,clean
7,7,13,37,10,325,193,9,41,clean
2,2,14,115,2,132,213,24,33,clean
1,1,15,6,1,63,1,1,5,clean
1,1,16,84,1,135,1,39,45,clean
1,1,17,10,1,17,64,8,2,clean
1,1,1,36,2,203,2,10,8,clean
1,1,2,38,2,325,3,3,15,clean
2,2,4,76,2,132,3,38,38,clean
4,4,4,4,5,203,12,8,6,clean
1,1,1,1101,1,203,0,0,1101,clean
3,3,2,1576,3,203,568,882,157,defective
1,1,3,412,1,132,635,339,73,defective
3,3,2,1576,3,203,568,882,157,defective
1,1,3,329,1,325,281,1,328,clean
2,2,4,579,2,132,723,227,62,defective
1,1,1,942,2,203,0,0,471,clean
1,1,1,1754,1,203,0,0,1754,clean
2,2,2,70,2,203,221,131,110,defective
3,3,4,46,6,325,208,63,85,defective
4,4,3,1225,6,203,263,9,210,defective
1,1,1,844,1,203,0,0,844,clean
1,1,1,1261,2,203,0,0,630,clean
1,1,1,929,2,203,0,0,464,clean
1,1,1,396,1,203,116,89,307,clean
13,13,3,5138,26,203,564,139,287,defective
2,2,2,16,2,203,66,12,38,clean
4,4,4,37,8,203,268,171,85,defective
4,4,2,1694,9,203,1065,2,361,clean
1,1,1,17,1,203,1,2,15,clean
1,1,2,84,1,135,1,39,45,clean
4,4,2,30,4,203,1,6,5,clean
1,1,3,6,1,63,1,1,5,clean
1,1,4,84,1,135,1,39,45,clean
22,22,5,4913,37,203,422,90,159,defective
4,4,8,520,7,325,360,18,129,defective
5,5,4,1531,5,203,599,524,303,defective
1,1,5,329,1,325,281,1,328,clean
3,3,2,492,4,203,572,2,123,clean
3,3,4,1326,3,325,697,0,466,clean
1,1,1,20,1,203,558,2,18,clean
3,3,2,4491,10,203,57,27,422,clean
1,1,1,396,1,203,116,89,307,clean
1,1,1,6575,4,203,0,0,1643,clean
1,1,1,1869,1,203,0,0,1869,clean
2,2,1,905,4,203,74,104,121,defective
1,1,1,27,1,203,256,0,27,clean
14,14,6,275,14,203,218,20,16,defective
8,8,14,96,10,325,263,89,41,defective
5,5,17,86,5,132,256,19,17,clean
8,8,18,669,8,135,396,47,36,defective
1,1,1,1408,1,203,0,0,1408,clean
2,2,1,2508,2,203,1534,614,640,clean
2,2,3,12402,5,325,0,2,2581,clean
2,2,4,164,2,132,3937,41,41,clean
1,1,1,15,1,203,129,5,10,clean
2,2,3,5,2,325,110,2,3,clean
1,1,4,47,1,132,105,0,47,clean
3,3,1,13,3,203,71,3,0,clean
2,2,2,130,2,203,253,33,33,clean
7,7,7,36,7,325,89,10,66,defective
2,2,8,111,2,132,152,4,51,clean
2,2,1,21,2,203,72,4,6,clean
1,1,1,1869,1,203,0,0,1869,clean
1,1,1,1874,3,203,0,0,624,clean
1,1,1,1408,1,203,0,0,1408,clean
2,2,2,118,2,203,486,25,68,clean
2,2,3,569,2,325,233,1,283,clean
1,1,1,10,1,203,17,10,0,clean
8,8,6,74,8,203,826,86,78,defective
4,4,10,1392,6,325,222,203,278,clean
1,1,1,1869,1,203,0,0,1869,clean
2,2,2,390,2,203,665,8,549,clean
7,7,3,14,11,203,542,103,130,clean
1,1,1,6,1,203,15,3,3,clean
1,1,2,4,1,325,14,2,2,clean
2,2,2,118,2,203,4089,68,50,clean
10,10,8,32,13,325,2548,34,1027,defective
12,12,12,72,12,132,3980,118,141,defective
1,1,13,41,1,63,3953,26,15,clean
1,1,1,4924,6,203,0,0,820,clean
3,3,2,7,3,203,0,8,3,clean
1,1,3,87,2,325,29,21,22,clean
1,1,4,41,1,132,134,41,0,clean
2,2,1,26,2,203,0,9,4,clean
1,1,2,87,2,325,29,21,22,clean
1,1,1,530,1,203,0,0,530,clean
23,23,4,1303,36,203,396,129,210,defective
8,8,10,2880,12,325,406,311,1,defective
21,21,13,985,24,132,712,15,124,defective
34,34,14,1398,49,135,452,18,10,defective
8,8,15,259,8,17,748,27,4,clean
1,1,1,1200,1,203,0,0,1200,clean
1,1,1,561,1,203,0,0,561,clean
1,1,1,47,1,203,0,0,47,clean
1,1,1,1101,1,203,0,0,1101,clean
3,3,3,74,3,203,34,60,0,clean
1,1,1,69,1,203,131,36,33,clean
1,1,1,187,1,203,0,0,187,clean
1,1,1,1408,1,203,0,0,1408,clean
1,1,1,31,1,203,0,0,31,clean
1,1,1,43,1,203,34,22,21,clean
1,1,1,43,1,203,34,22,21,clean
1,1,1,4,1,203,213,0,4,clean
2,2,2,82,2,203,22,41,41,clean
2,2,1,289,2,203,0,0,144,clean
2,2,1,206,2,203,0,0,103,clean
2,2,1,177,3,203,51,24,34,clean
1,1,2,1,1,325,4,0,1,clean
1,1,3,9,1,135,5,8,1,clean
1,1,1,12,1,203,373,5,7,clean
1,1,1,15,1,203,129,5,10,clean
1,1,2,11,1,325,112,9,2,clean
2,2,4,47,2,132,106,4,45,clean
1,1,1,786,1,203,0,0,786,clean
1,1,1,72,1,203,0,0,72,clean
3,3,2,21,4,203,260,2,5,clean
2,2,1,34,2,203,261,9,8,clean
1,1,1,494,1,203,649,477,17,clean
3,3,1,48,3,203,0,0,15,clean
1,1,1,43,1,203,34,22,21,clean
1,1,1,43,1,203,34,22,21,clean
1,1,2,1,1,325,33,0,1,clean
1,1,3,4,1,132,29,4,0,clean
1,1,1,946,1,203,0,0,946,clean
1,1,1,340,1,203,0,0,340,clean
1,1,1,779,1,203,0,0,779,clean
1,1,1,374,1,203,0,0,374,clean
1,1,1,497,1,203,0,0,497,clean
4,4,2,212,4,203,49,3,103,clean
1,1,1,7,1,203,2,6,1,clean
1,1,2,37,1,325,0,0,37,clean
1,1,1,19,1,203,1,19,0,clean
1,1,2,18,1,325,0,0,18,clean
1,1,1,11,1,203,2,10,1,clean
1,1,2,26,1,325,0,0,26,clean
2,2,2,52,4,203,741,21,6,clean
1,1,3,2276,2,132,660,561,577,clean
1,1,1,20,1,203,82,12,8,clean
2,2,2,73,2,325,66,35,1,clean
1,1,1,58,1,203,0,0,58,clean
1,1,1,1408,1,203,0,0,1408,clean
3,3,2,244,3,203,0,0,165,clean
2,2,1,250,2,203,0,0,125,clean
5,5,3,272,5,203,72,113,17,clean
3,3,2,106,3,203,46,72,0,defective
2,2,1,112,2,203,18,4,52,clean
1,1,1,40,1,203,0,0,40,clean
1,1,1,4,1,203,204,2,2,clean
2,2,1,446,2,203,0,0,223,clean
1,1,1,1200,1,203,0,0,1200,clean
1,1,1,15,1,203,129,5,10,clean
1,1,1,5,1,203,0,5,0,clean
1,1,2,2,1,325,0,0,2,clean
1,1,1,5,1,203,0,5,0,clean
1,1,2,2,1,325,0,0,2,clean
1,1,1,6,1,203,14,0,6,clean
2,2,3,130,2,132,5,65,65,clean
2,2,2,6,2,203,274,33,21,clean
2,2,4,6,3,325,125,8,9,clean
2,2,1,371,2,203,198,184,1,clean
1,1,1,9,1,203,287,7,2,clean
1,1,2,2,1,325,297,1,1,clean
1,1,1,9,1,203,287,7,2,clean
2,2,3,2,2,325,297,1,1,clean
1,1,1,370,1,203,0,0,370,clean
2,2,2,130,2,203,130,33,33,clean
6,6,6,80,6,325,264,17,262,clean
6,6,9,3,6,132,184,15,44,clean
1,1,1,15,1,203,129,5,10,clean
3,3,2,36,3,325,110,6,6,clean
6,6,6,254,6,132,52,29,92,defective
1,1,7,16,1,63,110,12,4,defective
1,1,1,438,1,203,3851,221,217,clean
17,17,9,612,20,325,2652,505,1419,defective
15,15,12,7992,15,132,3284,587,579,defective
2,2,14,1039,2,63,3316,683,683,defective
1,1,15,3480,1,135,3094,1456,2024,defective
2,2,2,118,2,203,4089,68,50,clean
10,10,8,32,13,325,2548,34,1027,defective
12,12,12,72,12,132,3980,118,141,defective
1,1,13,41,1,63,3953,26,15,clean
1,1,1,2400,1,203,2995,1174,1226,clean
1,1,2,11912,3,325,0,0,3970,clean
1,1,1,2400,1,203,2995,1174,1226,clean
1,1,2,11912,3,325,0,0,3970,clean
1,1,1,438,1,203,3851,221,217,clean
17,17,9,612,18,325,2947,561,1073,defective
15,15,12,7992,15,132,3284,587,579,defective
2,2,14,1039,2,63,3316,683,683,defective
3,3,15,9596,3,135,3165,1505,1693,defective
2,2,2,118,2,203,4089,68,50,clean
10,10,8,32,13,325,2548,34,1027,defective
14,14,12,236,14,132,3974,107,127,defective
1,1,13,41,1,63,3953,26,15,clean
2,2,1,2898,3,203,2032,485,480,clean
2,2,3,12402,5,325,0,2,2581,clean
1,1,4,108,1,135,3548,59,49,clean
3,3,2,2328,4,203,2546,653,652,defective
2,2,4,12402,5,325,0,2,2581,clean
1,1,5,108,1,135,3548,59,49,clean
5,5,3,1383,5,203,3334,966,843,defective
28,28,12,612,29,325,3090,603,900,defective
19,19,15,11032,19,132,3284,562,553,defective
2,2,17,1039,2,63,3316,683,683,defective
2,2,18,1318,2,3,3284,330,329,defective
3,3,19,10447,6,135,1646,823,917,defective
1,1,1,2277,1,203,3342,843,1434,defective
4,4,5,2473,8,325,1492,201,2059,defective
1,1,6,3499,2,135,2451,735,1014,defective
1,1,1,2277,1,203,3342,843,1434,defective
3,3,4,2473,6,325,1120,267,2745,defective
5,5,3,1383,5,203,3334,966,843,defective
8,8,8,2473,9,325,2592,795,1745,defective
1,1,9,1693,1,132,3284,861,832,defective
3,3,10,9596,3,135,3165,1505,1693,defective
1,1,1,2400,1,203,2995,1174,1226,clean
2,2,3,12402,5,325,0,2,2581,clean
2,2,4,164,2,132,3937,41,41,clean
5,5,3,1383,5,203,3334,966,843,defective
8,8,8,2473,9,325,2592,795,1745,defective
1,1,9,3480,1,135,3094,1456,2024,defective
5,5,3,1427,10,203,1731,494,432,defective
8,8,8,2517,18,325,1346,406,904,defective
3,3,9,10447,6,135,1646,823,917,defective
1,1,1,844,1,203,0,0,844,clean
3,3,3,40,4,203,228,40,51,defective
5,5,6,46,8,325,241,48,65,defective
2,2,7,276,2,132,230,66,72,defective
5,5,3,5754,13,203,535,451,439,defective
1,1,1,1408,1,203,0,0,1408,clean
1,1,1,187,1,203,0,0,187,clean
1,1,1,844,1,203,0,0,844,clean
1,1,1,844,1,203,0,0,844,clean
1,1,1,1031,2,203,0,0,515,clean
5,5,2,1,5,203,531,229,64,defective
4,4,3,4,4,203,831,8,5,clean
1,1,1,7,1,203,339,0,7,clean
1,1,1,7,1,203,339,0,7,clean
4,4,3,9,7,203,169,14,5,defective
6,6,5,1929,7,325,270,143,132,clean
4,4,3,273,4,203,759,26,58,clean
7,7,9,25,8,325,820,130,40,clean
2,2,11,2,2,132,414,1,1,clean
7,7,13,132,7,63,470,37,18,defective
5,5,15,3,6,135,833,21,35,defective
2,2,2,4,2,203,24,2,2,clean
2,2,4,7,2,325,26,3,2,defective
1,1,5,4,1,132,32,3,1,clean
4,4,8,14,4,63,95,30,2,clean
1,1,1,4,1,203,76,0,4,clean
2,2,1,22,2,203,39,5,6,clean
2,2,3,194,2,63,91,26,73,clean
2,2,2,30,2,203,1,12,14,clean
1,1,3,8,1,132,1,6,2,clean
2,2,2,43,2,203,118,37,6,clean
3,3,3,20,3,203,628,33,32,clean
7,7,6,372,8,325,801,63,33,defective
2,2,7,332,2,132,2526,106,60,defective
1,1,8,5,1,63,63,5,0,clean
1,1,9,93,1,135,1598,58,35,clean
1,1,1,180,1,203,272,90,90,clean
1,1,2,415,2,325,205,155,52,clean
11,11,5,39,14,63,278,14,6,defective
7,7,4,2,8,203,183,26,32,defective
4,4,5,892,8,325,200,35,76,defective
3,3,8,76,3,132,23,25,36,clean
1,1,9,99,1,63,42,99,0,clean
3,3,10,16,3,135,549,3,2,clean
6,6,4,4,6,203,1,6,7,clean
1,1,1,164,1,203,494,82,82,clean
5,5,4,29804,5,325,21963,11916,445,defective
2,2,5,16554,2,132,22034,3856,4421,defective
1,1,6,4,1,63,202,2,2,clean
1,1,7,57,1,135,172,39,18,defective
8,8,5,32,8,203,300,13,10,clean
3,3,8,12,3,325,312,25,4,clean
1,1,9,8,1,132,312,4,4,clean
1,1,1,18,1,203,36,13,5,defective
2,2,3,31,2,325,35,8,11,clean
1,1,4,15,1,135,35,8,7,clean
3,3,1,49,7,203,192,3,3,clean
7,7,5,66,8,325,300,20,227,clean
8,8,10,397,9,132,91,25,82,defective
11,11,13,187,14,63,394,12,7,defective
3,3,14,27,3,135,453,4,4,clean
1,1,15,18,1,17,19,9,9,clean
1,1,1,18,1,203,36,13,5,defective
3,3,4,31,3,325,35,5,7,clean
1,1,5,15,1,135,35,8,7,clean
3,3,2,3554,8,203,436,366,351,defective
7,7,4,34,8,203,199,5,10,defective
12,12,7,359,12,325,297,39,20,defective
3,3,9,1,3,132,284,1,1,clean
3,3,11,51,3,135,124,15,2,defective
5,5,3,42,5,203,334,2,14,clean
1,1,4,3,1,325,303,0,3,clean
1,1,1,2497,1,203,0,0,2497,clean
1,1,1,187,1,203,0,0,187,clean
1,1,1,844,1,203,0,0,844,clean
3,3,1,391,7,203,198,25,30,defective
3,3,3,1578,3,325,217,353,270,defective
1,1,4,296,2,132,251,85,62,defective
3,3,1,391,7,203,198,25,30,defective
3,3,3,1578,3,325,217,353,270,defective
1,1,4,296,2,132,251,85,62,defective
3,3,1,391,7,203,198,25,30,defective
3,3,3,1578,3,325,217,353,270,defective
1,1,4,296,2,132,251,85,62,defective
3,3,1,391,7,203,198,25,30,defective
3,3,3,1578,3,325,217,353,270,defective
1,1,4,296,2,132,251,85,62,defective
2,2,2,605,2,203,0,0,605,clean
10,10,6,31,12,203,189,39,14,defective
6,6,9,1578,7,325,234,131,201,defective
14,14,8,31,18,203,233,35,20,defective
7,7,13,1578,9,325,299,138,122,defective
12,12,8,31,16,203,224,51,22,defective
9,9,12,1578,12,325,329,86,92,defective
1,1,1,6,1,203,460,0,6,clean
5,5,2,4,6,203,458,2,2,clean
3,3,5,38,4,325,216,8,21,clean
1,1,6,24,1,132,285,4,20,clean
19,19,6,6705,19,203,3334,744,695,defective
34,34,17,612,35,325,3131,614,863,defective
20,20,20,13303,20,132,3285,591,582,defective
3,3,22,3816,3,63,3305,910,927,defective
2,2,23,1318,2,3,3284,330,329,defective
4,4,24,10252,4,135,3200,1210,1352,defective
1,1,1,63,1,203,0,0,63,clean
3,3,2,2,3,203,1143,5,6,clean
1,1,3,2224,1,325,0,0,2224,clean
3,3,1,445,7,203,204,33,30,defective
2,2,2,1578,2,325,155,401,388,defective
1,1,3,296,2,132,251,85,62,defective
3,3,1,445,7,203,204,33,30,defective
2,2,2,1578,2,325,155,401,388,defective
1,1,3,296,2,132,251,85,62,defective
3,3,1,445,7,203,204,33,30,defective
2,2,2,1578,2,325,155,401,388,defective
1,1,3,296,2,132,251,85,62,defective
3,3,1,445,7,203,204,33,30,defective
2,2,2,1578,2,325,155,401,388,defective
1,1,3,296,2,132,251,85,62,defective
3,3,1,445,7,203,204,33,30,defective
2,2,2,1578,2,325,155,401,388,defective
1,1,3,296,2,132,251,85,62,defective
3,3,1,445,7,203,204,33,30,defective
2,2,2,1578,2,325,155,401,388,defective
1,1,3,296,2,132,251,85,62,defective
1,1,1,45,1,203,478,21,24,clean
1,1,2,2,1,17,576,1,1,clean
3,3,3,280,3,203,532,60,46,clean
3,3,6,124,3,132,522,12,43,defective
1,1,7,166,1,135,575,134,32,clean
2,2,1,1320,3,203,70,1,439,clean
23,23,10,1721,23,203,210,164,28,defective
19,19,21,32,22,325,277,33,75,defective
13,13,26,102,13,132,277,50,28,defective
3,3,28,87,5,63,552,16,3,defective
2,2,2,70,2,203,222,131,110,defective
3,3,4,48,5,325,181,16,115,defective
1,1,1,2400,1,203,2995,1174,1226,clean
2,2,3,12402,5,325,0,2,2581,clean
2,2,1,2898,3,203,2032,485,480,clean
2,2,3,12402,5,325,0,2,2581,clean
1,1,1,2400,1,203,2995,1174,1226,clean
1,1,2,11912,3,325,0,0,3970,clean
5,5,3,1383,5,203,3334,966,843,defective
8,8,8,2473,9,325,2592,795,1745,defective
1,1,9,3480,1,135,3094,1456,2024,defective
5,5,3,1383,5,203,3334,966,843,defective
8,8,8,2473,9,325,2592,795,1745,defective
4,4,10,6154,4,132,3302,1105,1081,defective
2,2,12,1039,2,63,3316,683,683,defective
3,3,13,10164,5,135,1950,960,1072,defective
6,6,2,8,6,325,376,13,10,defective
2,2,4,18,2,132,361,7,3,clean
2,2,2,2224,2,325,220,23,1134,clean
3,3,4,48,4,63,1175,11,11,defective
1,1,5,13,1,135,331,7,6,clean
2,2,6,179,2,17,1172,44,45,clean
4,4,3,115,5,325,58,20,11,defective
8,8,6,3,10,132,195,19,4,defective
1,1,7,8,1,135,315,4,4,clean
1,1,1,9062,2,325,0,0,4531,clean
2,2,1,392,3,325,41,10,120,clean
3,3,2,8,3,325,12,20,1,clean
5,5,2,20255,12,325,119,27,1711,defective
29,29,10,309,39,132,170,22,36,defective
18,18,15,525,24,63,228,17,28,defective
2,2,17,1,2,135,550,2,0,clean
2,2,1,116,2,325,374,30,28,clean
3,3,1,20,3,325,205,4,2,clean
4,4,3,11,5,132,402,267,120,defective
1,1,4,9,1,135,642,5,4,clean
1,1,1,509,3,325,337,71,98,defective
2,2,2,23,2,63,599,5,6,clean
2,2,1,366,2,325,565,30,152,clean
2,2,1,26,2,325,272,9,4,clean
2,2,1,195,2,325,165,5,92,clean
2,2,1,341,2,325,570,65,105,clean
17,17,6,4222,30,325,633,192,11,defective
12,12,10,854,12,132,922,35,245,defective
4,4,12,117,5,63,979,13,12,defective
4,4,13,449,8,135,887,20,35,clean
2,2,1,371,3,325,289,51,72,defective
15,15,5,4,15,325,223,52,13,defective
1,1,6,17,1,132,321,8,9,clean
5,5,8,5,5,135,316,2,4,defective
2,2,2,2536,6,325,148,265,465,defective
1,1,1,14,1,325,118,9,5,clean
1,1,1,56,1,325,22,53,3,clean
1,1,2,2,1,132,22,1,1,clean
1,1,3,4,1,63,24,4,0,clean
1,1,1,18,1,325,1,17,1,clean
1,1,2,84,1,135,1,39,45,clean
3,3,2,4,3,325,1,1,1,clean
1,1,3,84,1,135,1,39,45,clean
1,1,1,18,1,325,1,17,1,clean
1,1,2,84,1,135,1,39,45,clean
3,3,2,4,3,325,1,1,1,clean
1,1,3,84,1,135,1,39,45,clean
1,1,1,18,1,325,1,17,1,clean
2,2,2,101,2,135,1,26,24,defective
1,1,3,2,1,17,1,1,1,clean
1,1,1,2224,1,325,0,0,2224,clean
2,2,1,208,2,325,30,48,56,clean
1,1,2,73,1,132,18,22,51,clean
1,1,1,301,1,325,0,0,301,clean
3,3,3,4,4,325,301,32,16,defective
2,2,5,3,2,132,321,4,6,clean
1,1,1,24,1,325,0,0,24,clean
3,3,3,444,3,325,209,148,365,clean
1,1,4,71,1,63,85,50,21,clean
1,1,1,18,1,325,1,17,1,clean
1,1,2,84,1,135,1,39,45,clean
1,1,1,18,1,325,1,17,1,clean
1,1,2,84,1,135,1,39,45,clean
1,1,1,18,1,325,1,17,1,clean
1,1,2,84,1,135,1,39,45,clean
1,1,1,18,1,325,1,17,1,clean
1,1,2,84,1,135,1,39,45,clean
2,2,2,15187,8,325,0,1,1961,clean
1,1,1,18124,4,325,0,0,4531,clean
4,4,3,12308,8,132,3302,1105,1081,defective
2,2,5,2078,4,63,3316,683,683,defective
3,3,3,5,3,325,14,2,2,clean
1,1,1,4,1,325,333,2,2,clean
1,1,1,11912,3,325,0,0,3970,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
1,1,1,9062,2,325,0,0,4531,clean
3,3,2,9596,3,135,3165,1505,1693,defective
1,1,1,490,1,325,0,0,490,clean
1,1,1,175,1,325,465,79,96,defective
1,1,1,107,1,325,0,0,107,clean
2,2,2,33,2,325,63,16,95,clean
2,2,1,55,2,325,9,23,4,clean
2,2,2,24,2,325,5,13,1,clean
2,2,2,23,2,325,2,1,13,clean
3,3,2,118,3,325,141,31,10,defective
1,1,1,315,1,325,0,0,315,clean
2,2,2,5,2,325,287,26,21,clean
1,1,3,571,1,63,0,0,571,clean
2,2,2,44,2,325,283,13,18,clean
1,1,3,24,1,132,285,4,20,clean
2,2,2,128,2,325,0,0,128,clean
2,2,2,14,2,325,0,2,21,clean
3,3,3,277,3,325,49,12,198,clean
2,2,2,46,2,325,0,0,46,clean
2,2,2,40,2,325,0,0,40,clean
4,4,1,12,4,325,98,1,1,clean
3,3,2,120,3,132,100,24,16,clean
1,1,1,16,1,325,29,11,5,clean
2,2,2,26,2,325,1,16,7,defective
1,1,1,21,1,325,1,17,4,clean
2,2,1,60,2,325,0,15,15,clean
2,2,1,44,2,325,0,2,19,clean
2,2,2,34,2,325,0,0,34,clean
2,2,1,60,2,325,0,15,15,clean
2,2,2,369,2,325,197,369,0,clean
2,2,2,30,2,325,0,0,32,clean
3,3,3,23,3,325,0,9,16,clean
2,2,2,30,2,325,0,0,32,clean
2,2,2,30,2,325,0,0,32,clean
3,3,3,97,3,325,25,32,75,clean
1,1,1,8,1,325,28,4,4,clean
1,1,2,11,1,132,29,6,5,clean
2,2,2,158,2,325,76,158,0,clean
3,3,3,169,3,325,46,169,0,clean
2,2,2,58,2,325,20,58,0,clean
1,1,1,8,1,325,112,4,4,clean
1,1,1,50,1,325,59,43,7,clean
1,1,1,388,2,325,1487,96,97,clean
3,3,3,302,3,132,2490,54,48,defective
4,4,2,8,4,325,40,0,2,clean
1,1,3,4,1,132,40,4,0,clean
2,2,1,4,2,325,14,1,1,clean
1,1,2,48,2,132,72,20,3,clean
2,2,2,6,2,325,301,16,14,clean
1,1,1,4,1,325,46,4,0,defective
1,1,2,25,1,132,52,11,14,clean
2,2,2,1368,2,325,0,0,1368,clean
4,4,3,33,4,325,4,16,0,clean
1,1,1,1,1,325,45,0,1,clean
1,1,2,12,1,135,72,7,5,clean
6,6,4,19,6,325,1,0,4,clean
1,1,1,2,1,325,327,0,2,clean
3,3,2,31,5,132,120,3,3,clean
1,1,3,25,1,135,299,1,24,clean
1,1,1,6,1,325,166,3,3,clean
1,1,2,5,1,135,156,3,2,clean
1,1,1,1,1,325,23,0,1,clean
1,1,1,6,1,325,53,3,3,clean
1,1,1,179,1,325,0,0,179,clean
1,1,1,296,1,325,0,0,296,clean
3,3,1,353,3,325,83,11,106,clean
1,1,1,301,1,325,0,0,301,clean
2,2,2,9,2,325,32,2,5,defective
3,3,3,1303,3,325,1179,837,0,clean
1,1,4,51,1,132,1100,29,22,clean
1,1,5,1,1,135,1134,0,1,clean
3,3,3,1300,3,325,1176,835,0,clean
1,1,4,2088,1,132,1097,1047,1041,clean
1,1,5,1,1,135,1131,0,1,clean
1,1,1,537,1,325,0,0,537,clean
2,2,2,1226,2,325,1141,613,1,clean
1,1,3,2088,1,132,1097,1047,1041,clean
1,1,4,1,1,135,1131,0,1,clean
2,2,2,32,2,325,0,2,23,clean
2,2,2,32,2,325,6,0,16,clean
2,2,2,54,2,325,7,0,27,clean
1,1,1,67,1,325,0,0,67,clean
1,1,1,265,1,325,0,0,265,clean
1,1,1,1063,1,325,0,0,1063,clean
1,1,1,22,1,325,0,0,22,clean
1,1,1,105,1,325,0,0,105,clean
1,1,1,47,1,325,0,0,47,clean
1,1,1,21,1,325,0,0,21,clean
3,3,3,16,3,325,0,3,173,clean
2,2,2,199,2,325,42,0,100,clean
1,1,1,30,1,325,0,0,30,clean
1,1,1,55,1,325,0,0,55,clean
1,1,1,132,1,325,0,0,132,clean
1,1,1,238,1,325,0,0,238,clean
1,1,1,36,1,325,0,0,36,clean
1,1,1,24,1,325,0,0,24,clean
1,1,1,20,1,325,0,0,20,clean
1,1,1,23,1,325,0,0,23,clean
1,1,1,36,1,325,0,0,36,clean
1,1,1,38,1,325,0,0,38,clean
1,1,1,22,1,325,0,0,22,clean
1,1,1,31,1,325,0,0,31,clean
1,1,1,332,1,325,0,0,332,clean
2,2,2,1,2,325,38,1,1,clean
1,1,3,3,1,132,166,2,1,clean
1,1,4,3,1,63,171,2,1,clean
1,1,1,24,1,325,0,0,24,clean
1,1,1,24,1,325,0,0,24,clean
4,4,2,30,4,325,1,2,10,clean
1,1,1,19,1,325,0,0,19,clean
1,1,1,43,1,325,0,0,43,clean
1,1,1,23,1,325,0,0,23,clean
1,1,1,111,1,325,63,65,46,clean
1,1,1,94,1,325,29,94,0,defective
1,1,2,6,1,63,84,4,2,clean
1,1,1,43,1,325,0,0,43,clean
1,1,1,5,1,325,144,0,5,clean
3,3,2,42,3,325,1,14,7,clean
1,1,1,11,1,325,112,9,2,clean
3,3,4,254,3,132,13,43,169,defective
3,3,2,94,3,325,60,32,1,clean
2,2,3,190,2,132,35,1,94,clean
1,1,1,167,1,325,0,0,167,clean
1,1,1,6,1,325,26,1,5,clean
1,1,1,1339,1,325,0,0,1339,clean
3,3,1,451,4,325,65,22,90,clean
1,1,2,383,1,132,0,0,383,clean
2,2,1,392,3,325,41,10,120,clean
3,3,1,451,4,325,65,22,90,clean
1,1,2,383,1,132,0,0,383,clean
3,3,1,451,4,325,65,22,90,clean
1,1,2,383,1,132,0,0,383,clean
3,3,1,451,4,325,65,22,90,clean
1,1,2,383,1,132,0,0,383,clean
3,3,1,522,7,325,37,12,61,clean
1,1,2,383,1,132,0,0,383,clean
1,1,1,1562,1,325,0,0,1562,clean
1,1,1,1562,1,325,0,0,1562,clean
1,1,1,36,1,325,0,0,36,clean
1,1,2,10,1,132,92,10,0,clean
1,1,1,342,2,325,369,73,97,defective
1,1,1,342,2,325,369,73,97,defective
1,1,1,342,2,325,369,73,97,defective
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,12402,5,325,0,2,2581,clean
2,2,2,6872,3,325,0,3,2458,clean
1,1,1,11912,3,325,0,0,3970,clean
2,2,2,12402,5,325,0,2,2581,clean
